graph_id,label
1971,"1392.391863469974, 739.7790260031411, 1148.517237426122, -1, -1, -1, -1"
1972,"293.6869762899271, 1638.8075599451618, 168.68787804796162, -1, -1, -1, -1"
1973,"335.99842892934714, 703.2975543913328, 386.40929131908706, -1, -1, -1, -1"
1974,"1331.8957638455022, 206.73196883365657, 1070.843721270984, -1, -1, -1, -1"
1975,"243.90572101879718, 4539.651626367342, 428.2632697576903, -1, -1, -1, -1"
1976,"607.1200553499066, 421.80456433432096, 618.7776004193387, -1, -1, -1, -1"
1977,"775.2572476597476, 298.8117236905624, 417.88699479892074, -1, -1, -1, -1"
1978,"248.0910481527049, 1085.4865421566758, 141.66692300310686, -1, -1, -1, -1"
1979,"6741.552088002136, 2539.0416901993412, 119.76837485107849, -1, -1, -1, -1"
1980,"866.8853345714881, 330.67831964082563, 327.62472511136895, -1, -1, -1, -1"
1981,"566.157263133805, 70.96890940495227, 1049.4150360298956, -1, -1, -1, -1"
1982,"1755.339873375067, 770.0980428713883, 707.0751154736852, -1, -1, -1, -1"
1983,"327.6777814865745, 687.6206696265376, 747.6701470939421, -1, -1, -1, -1"
1984,"2488.1927749637734, 1243.1261768125978, 356.2577789982918, -1, -1, -1, -1"
1985,"64.98666769927895, 1403.5714489351642, 834.6983647798976, -1, -1, -1, -1"
1986,"8306.933527733854, 392.9240365905179, 122.86492159554811, -1, -1, -1, -1"
1987,"341.94035286312555, 506.93564140230546, 868.1875922276064, -1, -1, -1, -1"
1988,"3647.998078134402, 366.409506018019, 4261.108029239808, -1, -1, -1, -1"
1989,"339.0627420886983, 1031.6061008417937, 1316.8262948624981, -1, -1, -1, -1"
1990,"1889.57576179524, 730.4021418136291, 1015.9409007038294, -1, -1, -1, -1"
1991,"228.45544694344102, 3050.0010511163555, 297.35584969923866, -1, -1, -1, -1"
1992,"1028.0804879456227, 3143.393172784472, 160.6602916116857, -1, -1, -1, -1"
1993,"675.0347237173343, 199.16806129959446, 155.7981852325979, -1, -1, -1, -1"
1994,"1871.9217889801664, 1328.9846249632283, 402.5159109170231, -1, -1, -1, -1"
1995,"1008.8365432844654, 1067.6755277276807, 5087.65344558178, -1, -1, -1, -1"
1996,"230.83902863073837, 442.370580113772, 311.9056889415919, -1, -1, -1, -1"
1997,"372.9306376868808, 470.9956543790883, 2250.124652601138, -1, -1, -1, -1"
1998,"1034.800006974844, 110.66592520803647, 566.1032422576834, -1, -1, -1, -1"
1999,"1141.894632622526, 951.9377578235841, 284.71070098104803, -1, -1, -1, -1"
2000,"296.1276849430043, 371.70864389622847, 369.5875337195934, 830.4254073220472, -1, -1, -1"
2001,"1191.4707348115437, 1280.016047517131, 167.77456923783836, 203.39800927857306, -1, -1, -1"
2002,"2435.469049978167, 2925.2756281689803, 217.04999868352814, 293.1273747261213, -1, -1, -1"
2003,"1002.2467005184014, 586.0059844403017, 615.3396768475849, 2631.857285867887, -1, -1, -1"
2004,"2570.5530078198212, 1031.7290835676883, 1194.2255366728134, 473.984056869451, -1, -1, -1"
2005,"2933.0068185144733, 1282.2739959367207, 455.37894288865994, 420.77727073776566, -1, -1, -1"
2006,"1647.562309582081, 915.5378843650489, 549.5074494167552, 544.5455967713062, -1, -1, -1"
2007,"979.9933151316434, 1050.6217588348354, 161.5252208844532, 357.0760346578274, -1, -1, -1"
2008,"456.3572927884132, 346.7377396514859, 694.4839774377997, 184.01947486691847, -1, -1, -1"
2009,"424.7871747290134, 141.81128296129043, 1077.4297632720668, 366.29933687572, -1, -1, -1"
2010,"841.6736811172775, 377.6689447988705, 1783.3139078393096, 377.27144893485786, -1, -1, -1"
2011,"2289.333290630858, 33.25499725793554, 1267.5715019054885, 622.4328694444276, -1, -1, -1"
2012,"86.84475768693181, 949.8557068326569, 247.41676703451049, 362.08053366330944, -1, -1, -1"
2013,"1131.5565716173353, 76.7333392675658, 123.409526898498, 2071.005785014243, -1, -1, -1"
2014,"372.45570070133215, 883.2123877727604, 236.29615976572452, 475.1772815970404, -1, -1, -1"
2015,"1469.033285654743, 1391.4502322294982, 1118.9154846145336, 99.47661748613633, -1, -1, -1"
2016,"499.16586364225515, 267.0498060687494, 404.16968961998066, 269.3290166961807, -1, -1, -1"
2017,"104.70137422000008, 215.89489485216006, 1143.4259527496215, 1511.8539550784237, -1, -1, -1"
2018,"228.18969560830465, 1822.22032290465, 475.1531260469708, 739.7511766549028, -1, -1, -1"
2019,"482.2282656014965, 962.5852986774453, 2334.391842867359, 562.9077309508139, -1, -1, -1"
2020,"332.04658310960184, 828.752391975738, 554.7889444994469, 297.9641458984948, -1, -1, -1"
2021,"686.2380970298, 1098.382947754344, 139.46018515623373, 336.74381777230167, -1, -1, -1"
2022,"434.0788407482761, 257.3051350811328, 218.86430547834718, 681.61455730375, -1, -1, -1"
2023,"1015.5505675522841, 63.074767457236206, 1196.0713966541475, 298.09046902903526, -1, -1, -1"
2024,"283.2903386495157, 722.0237909785781, 1479.559641975933, 244.4830274052833, -1, -1, -1"
2025,"610.505211275537, 296.748721377702, 836.0843311154111, 643.4249445187256, -1, -1, -1"
2026,"715.9664219963688, 367.65584323158873, 792.0178648755184, 3985.2781883085154, -1, -1, -1"
2027,"456.2290680313819, 263.14191787067693, 1870.7103012995626, 913.8957960952749, -1, -1, -1"
2028,"887.5796423001536, 494.7813133956, 884.7271916621979, 1155.9041492150507, -1, -1, -1"
2029,"534.5393241577256, 407.156796905506, 265.8397446423949, 474.1564985827594, -1, -1, -1"
2030,"203.04475174460032, 2075.198855482041, 1133.7439992965103, 1005.1204635192404, -1, -1, -1"
2031,"470.01289073568125, 520.3531161069908, 324.66893267797, 293.4605226747569, -1, -1, -1"
2032,"551.4041957173047, 1325.7777082822608, 209.27045395111438, 749.669897361151, -1, -1, -1"
2033,"707.0301577177706, 627.7992411586268, 283.56494685239784, 481.0830107619717, -1, -1, -1"
2034,"476.49275277214144, 308.7116688275154, 304.8187879022083, 353.3164546316506, -1, -1, -1"
2035,"5334.874512167335, 506.79027264154865, 201.51341716118293, 1470.1704557310002, -1, -1, -1"
2036,"165.93669172639585, 524.2397188819692, 614.7952944034525, 113.81307811047233, -1, -1, -1"
2037,"916.1395188968002, 218.60033843606502, 444.127053015225, 574.2314385221827, -1, -1, -1"
2038,"201.8103021766807, 601.6012721283939, 270.9494067806686, 812.3019769391041, -1, -1, -1"
2039,"309.2126394805408, 411.1080553219966, 260.2722545534539, 518.5495394992296, -1, -1, -1"
2040,"650.0598542699071, 841.3167256611061, 504.840506838139, 402.15664497684133, -1, -1, -1"
2041,"399.8867669796406, 2534.1518096541918, 1230.1830509620975, 948.5117662156487, -1, -1, -1"
2042,"646.7219524788928, 1973.910672906277, 401.000407341616, 1823.9112895392327, -1, -1, -1"
2043,"414.3433236401471, 4206.5120332228325, 1827.104760677351, 220.72288142381564, -1, -1, -1"
2044,"365.31086981781493, 142.16437492534482, 282.3269128941565, 1581.0731668724707, -1, -1, -1"
2045,"410.20064350907603, 490.5430696754666, 196.76901422105993, 352.0501225523661, -1, -1, -1"
2046,"436.72499191330246, 828.7748966224353, 1917.8898914001047, 155.33632847267168, -1, -1, -1"
2047,"1026.1542103593322, 576.9839989912302, 565.6787173744849, 4139.837608303681, -1, -1, -1"
2048,"286.51930020930973, 2732.5854116511287, 264.25540577921606, 1706.5901256448294, -1, -1, -1"
2049,"1106.992983090584, 69.13700180443021, 3274.370736028276, 309.96830043007924, -1, -1, -1"
2050,"382.11395382612636, 734.4837738445231, 739.7303172714196, 254.11756322830175, -1, -1, -1"
2051,"291.24092560348976, 158.061304999814, 350.1065436755836, 757.7037118280948, -1, -1, -1"
2052,"502.66936143643744, 289.61357539819613, 319.62829063694005, 1035.047420188851, -1, -1, -1"
2053,"915.5680977725457, 77.77321728163554, 510.48154504650404, 424.4827418153392, -1, -1, -1"
2054,"1024.5227804749795, 1327.0193852408722, 926.3092764987748, 579.6033818673308, -1, -1, -1"
2055,"1957.7001586723427, 2225.6328400875427, 788.1272022684044, 60.66633394813358, -1, -1, -1"
2056,"63.255487394030226, 738.3475390943679, 129.38172224848245, 606.6201211321177, -1, -1, -1"
2057,"1805.6304532338643, 308.14938714235336, 309.00184121402276, 568.518080290757, -1, -1, -1"
2058,"593.9127201347762, 819.2932206026604, 379.6198808194979, 1041.5901953112893, -1, -1, -1"
2059,"1666.4497493133565, 1831.3647855588613, 555.5396922148925, 902.0411334634648, -1, -1, -1"
2060,"616.953821757716, 400.65423249465744, 391.1731035100889, 6194.500610628349, -1, -1, -1"
2061,"202.7081777732799, 1390.4015139843245, 632.2865943390286, 609.7499145845334, -1, -1, -1"
2062,"379.60037326463555, 171.194389640368, 538.0204065598941, 1957.9322607923477, -1, -1, -1"
2063,"1434.2737466020262, 1146.8577935389249, 1016.0172442413063, 625.6936967278409, -1, -1, -1"
2064,"1126.7130528612502, 270.8653466615965, 431.7887641992054, 1311.0148676157294, -1, -1, -1"
2065,"282.082288194273, 491.57737294114645, 56.3444193823434, 812.8800062437938, -1, -1, -1"
2066,"1281.3641173576261, 1727.0180507535174, 71.63456383303209, 154.11985788508136, -1, -1, -1"
2067,"143.0105691840792, 964.3496724257382, 201.9653333010216, 340.1083995600892, -1, -1, -1"
2068,"51.807258416679886, 311.8134379921251, 164.2375085533685, 217.07860916101166, -1, -1, -1"
2069,"321.2478918908432, 548.5353816442645, 117.02679795802935, 879.5491175649696, -1, -1, -1"
2070,"870.0828771788415, 70.42746335274367, 95.1615473243844, 300.551632830024, -1, -1, -1"
2071,"516.624249143155, 817.4124285378832, 735.2442810124567, 287.70744295060507, -1, -1, -1"
2072,"519.3294296012284, 658.4567519406776, 211.3875922183625, 74.65153624638515, -1, -1, -1"
2073,"1399.0553395105926, 308.14405966510117, 431.4768043040505, 1308.9439141507917, -1, -1, -1"
2074,"397.4231242611414, 821.3482198463164, 8556.179945621301, 1412.7339804556625, -1, -1, -1"
2075,"342.14553830732297, 612.350497788872, 722.9652044843635, 765.691360253155, -1, -1, -1"
2076,"508.2873202871991, 610.2468120271203, 100.134290647202, 81.07701297086838, -1, -1, -1"
2077,"5944.967007523394, 1875.9939626745513, 505.14881036837255, 146.80254111152126, -1, -1, -1"
2078,"1776.1065540753402, 912.9127163648207, 234.81401113884021, 344.66113351241785, -1, -1, -1"
2079,"654.0190329213392, 311.13944820891646, 525.5862135598633, 552.6171260560402, -1, -1, -1"
2080,"412.8133485554956, 140.4834682843179, 243.5770152112101, 126.83013091903672, -1, -1, -1"
2081,"632.5315805892848, 2560.6325675792755, 175.6978329385633, 283.2138585229632, -1, -1, -1"
2082,"64.16252342386636, 499.26755229152525, 134.9257854017954, 254.87034279054535, -1, -1, -1"
2083,"1044.9366208474785, 402.9440146248874, 662.2852176458957, 132.4624406960162, -1, -1, -1"
2084,"990.5011066479613, 1357.7074308426108, 313.86283232010027, 802.1586543380585, -1, -1, -1"
2085,"391.39529135708403, 587.116148004998, 599.4270235888163, 983.5312596089238, -1, -1, -1"
2086,"244.5393185218428, 1426.7521524326994, 113.93903037464104, 29.72590940255887, -1, -1, -1"
2087,"2083.000101464284, 7279.198462590504, 2642.266299586376, 618.1971884553183, -1, -1, -1"
2088,"387.75959656139764, 307.45787018813564, 588.7392608756456, 467.72077484064914, -1, -1, -1"
2089,"1267.091457344455, 673.2872171474907, 899.6221099694442, 526.1835847332843, -1, -1, -1"
2090,"638.8271945197446, 3800.3636574531683, 264.4743135926443, 220.87761240339148, -1, -1, -1"
2091,"1387.559253502126, 2147.4523662286815, 190.18554164985045, 619.8774800144078, -1, -1, -1"
2092,"380.86150096745837, 1185.695798135112, 742.5682398189945, 912.2472430348889, -1, -1, -1"
2093,"538.8256329633793, 124.49190164252431, 427.46497459705154, 285.4999681525894, -1, -1, -1"
2094,"161.4466749912576, 543.6220630201195, 178.57950159656036, 223.40242665044087, -1, -1, -1"
2095,"130.44868035289005, 125.98432273942201, 144.39258488403777, 305.42320955872026, -1, -1, -1"
2096,"1091.174292030406, 271.1952076623702, 414.6800593033144, 2461.938291003229, -1, -1, -1"
2097,"1623.8079803183878, 298.2614333341156, 8796.553157031592, 384.9249260096411, -1, -1, -1"
2098,"1599.430783568036, 544.5720698740555, 1905.0953095888458, 105.79385471649445, -1, -1, -1"
2099,"359.14377948142607, 565.4167874364849, 3905.337846398392, 483.4804908840652, -1, -1, -1"
2100,"356.1298468799912, 117.36899670023195, 1141.5894393548583, 1870.0495626640864, 273.83353395877964, -1, -1"
2101,"1686.3640529117542, 121.53681029819325, 516.7937064820514, 786.0658716941416, 1264.5879134774095, -1, -1"
2102,"294.4043725020034, 5112.875314133296, 905.204887905909, 137.38239219318513, 344.9243361615746, -1, -1"
2103,"447.0365795548156, 3256.1247835255685, 518.0457351578432, 424.13200913119124, 477.7088136738704, -1, -1"
2104,"1149.426241817198, 627.9978989484437, 249.55588848084352, 1234.3520596874998, 592.4650678029385, -1, -1"
2105,"696.2515952095471, 2160.9311304226985, 860.1395063845781, 323.1991297768405, 2689.4878426648925, -1, -1"
2106,"2343.342454425733, 153.15350499277372, 1810.8678200304003, 687.8763429591294, 897.2107211529242, -1, -1"
2107,"1325.1514684661188, 368.70700224616473, 594.8969358153107, 1859.9411213683302, 279.43814143181606, -1, -1"
2108,"941.1050792167066, 2020.9214535979145, 384.3074775838711, 161.5193858205399, 909.350716294766, -1, -1"
2109,"1552.5898795579076, 217.24878318875938, 1046.409131034962, 331.6889853867734, 749.0321674856324, -1, -1"
2110,"496.2261909961727, 657.6129421937607, 1251.330328047714, 327.7512338284653, 524.2222111499514, -1, -1"
2111,"1760.460798103333, 1506.226509723218, 407.79425002477365, 1230.6542282708024, 1464.6091123125266, -1, -1"
2112,"147.06464725513175, 308.8039897531598, 777.0267879821643, 1435.7238526190429, 173.2862402351004, -1, -1"
2113,"1799.1930919736562, 364.70959629906866, 123.55114746811813, 196.0304091038231, 359.40389309338593, -1, -1"
2114,"8003.869958496332, 248.43436863084767, 50.54633321876725, 489.74106462641276, 286.41235800189327, -1, -1"
2115,"162.6257760340017, 1095.6112146941202, 407.73124667456136, 425.1377875565257, 747.4105779404176, -1, -1"
2116,"821.8982046280641, 78.25280713414544, 295.3128703182623, 387.7772965356297, 283.05912761485115, -1, -1"
2117,"1170.4296648442041, 358.381212829948, 1004.8289747821846, 685.5496074649647, 221.43269330685672, -1, -1"
2118,"116.35414225927114, 101.49665435464304, 125.07842578791089, 110.0789688689048, 2481.302137324965, -1, -1"
2119,"510.43302469134244, 342.9871609391973, 6590.633979304816, 72.44111743830113, 245.5587402483843, -1, -1"
2120,"1001.5287771695897, 5686.449126180512, 567.3824938204083, 247.6872668357695, 98.66461109947835, -1, -1"
2121,"416.6359240128751, 152.7267804842711, 263.80366871451736, 94.64412958634928, 403.04870967251804, -1, -1"
2122,"899.3856977565008, 234.4736836821927, 588.5884890552613, 1491.4608926803137, 1961.4777583092366, -1, -1"
2123,"429.40575721833716, 359.8252452901516, 242.61864929477923, 384.81857885470004, 447.3193847604682, -1, -1"
2124,"196.9652240554199, 161.64459013448254, 150.23360989714385, 259.9313690812067, 165.95880866352383, -1, -1"
2125,"2676.8744737764982, 92.17415735631027, 109.65731450289866, 684.5702230254695, 112.19329843139451, -1, -1"
2126,"283.90392114374424, 247.23339061114893, 193.44431906736867, 263.9446610894243, 332.61979759020267, -1, -1"
2127,"1171.4119162820725, 622.254233119902, 241.06952052206947, 214.05534070713057, 148.4234445966813, -1, -1"
2128,"252.86156378970898, 1409.0683311893729, 544.5154398900578, 294.6780834763166, 601.8811882499042, -1, -1"
2129,"519.9489776560093, 130.64962394282338, 911.4141875520806, 2113.9501329206196, 199.15250622296378, -1, -1"
2130,"1262.3648092189233, 347.03360392881547, 36.32013987974446, 459.7131435373582, 269.1367906517151, -1, -1"
2131,"641.0087213799684, 1107.2731085955268, 536.6295599566027, 617.0987713347035, 461.78300781553605, -1, -1"
2132,"158.08573631627794, 1468.6342717420312, 398.5680348871595, 528.5006139270525, 127.76895043869706, -1, -1"
2133,"169.15121960068458, 482.3530153325507, 206.21114281302061, 117.8224056702319, 487.3053176247882, -1, -1"
2134,"2212.8702812539723, 115.40052393975523, 151.5255078879958, 4351.753363352579, 1876.091766644835, -1, -1"
2135,"2640.6227779971796, 266.3382576424807, 337.5427101490374, 259.3886297256831, 264.6358211174508, -1, -1"
2136,"418.32239126175415, 226.90078212591771, 895.5567761311154, 87.69034051158242, 817.8755826697674, -1, -1"
2137,"524.0862910606999, 645.8840005783873, 449.69750046001246, 183.81046429210932, 149.7689182488175, -1, -1"
2138,"7430.325758062727, 195.7252221177015, 4691.380977441933, 83.99468467201089, 559.6398438993526, -1, -1"
2139,"1007.5773852812275, 60.43022604660233, 1113.3019067129155, 3139.6170892586774, 222.2532632378652, -1, -1"
2140,"137.32329708208493, 608.7402325317244, 1130.1036299339821, 146.7803810660573, 883.2084534346411, -1, -1"
2141,"331.3391201489656, 1948.9783364363175, 3023.9400088444677, 75.62490231805879, 374.02943775115955, -1, -1"
2142,"169.1903153821068, 109.31724768695125, 623.6208901971456, 380.5453932764374, 428.55602667612186, -1, -1"
2143,"687.1884339531252, 552.8913267373756, 156.36047102434168, 35.09977371409609, 181.08704700943548, -1, -1"
2144,"590.8996178793049, 177.7088717479928, 399.03875238674533, 3109.093424836543, 499.3942082930214, -1, -1"
2145,"786.4156563957789, 421.30782125106833, 273.4306124665463, 147.29629429228766, 543.2529101616934, -1, -1"
2146,"412.0156748216183, 274.12289917886324, 638.3729732676027, 268.6404056180877, 304.9638139668464, -1, -1"
2147,"232.25601958806317, 2639.210646565777, 290.54489832513366, 1025.870950984487, 53.25236165025465, -1, -1"
2148,"356.59399391042155, 219.28913228334196, 260.55362329375265, 1764.4113856106046, 658.8804584065085, -1, -1"
2149,"1028.5658202356162, 748.7485304628655, 1339.6717008543696, 446.7626258721721, 923.5270289998862, -1, -1"
2150,"1158.050612397285, 934.2103741164801, 171.8578006774665, 256.7952439735675, 430.6430267763209, -1, -1"
2151,"360.00860170596764, 2438.689832942943, 450.1096020347802, 844.9996586396142, 646.5130367966781, -1, -1"
2152,"228.63135410461194, 522.1315438942569, 215.44147926028296, 182.4442648508414, 2008.9401614384617, -1, -1"
2153,"333.95530822653956, 122.6867419863683, 747.6571301803285, 1503.0527251085582, 65.75371637281077, -1, -1"
2154,"1196.7515759572434, 464.0868803619069, 273.29834358412796, 866.3138080195971, 499.39551306149826, -1, -1"
2155,"615.3442461148546, 712.6199790334186, 727.0587221826958, 521.6176026388475, 68.49298299276843, -1, -1"
2156,"267.15891296435564, 330.37952754181975, 434.795223143125, 167.89320488527437, 318.0781066486086, -1, -1"
2157,"76.8926006060463, 4957.176034384932, 273.6386937319983, 551.9194506770508, 72.714118819765, -1, -1"
2158,"303.7131644781484, 568.3988258194613, 292.4157208081466, 222.938375020294, 228.5149287550018, -1, -1"
2159,"279.28728713810824, 34.88930358203386, 505.8566263964813, 1321.5139207563197, 1170.5316830509353, -1, -1"
2160,"243.13292755705544, 715.0464486038173, 594.5835147726744, 1862.601878816864, 2899.9688330034483, -1, -1"
2161,"91.46006621734381, 259.93791655089683, 137.10264202338368, 729.2610864836736, 270.92835447166533, -1, -1"
2162,"568.1818926653698, 360.1158356724976, 333.14422948520445, 192.85649480488107, 473.99084313518017, -1, -1"
2163,"2346.5123748708215, 253.88344919688203, 354.54287508374046, 572.7981152554667, 513.4012797584292, -1, -1"
2164,"724.2186307498009, 267.2908207672017, 1143.089127228864, 116.23302497220912, 150.562204684638, -1, -1"
2165,"1149.8696492156068, 214.4477773882346, 156.9181331930588, 701.5085902517229, 354.87576117984145, -1, -1"
2166,"482.5159316766941, 167.26772814827615, 147.37615804009863, 58.824731173367056, 276.5533664157022, -1, -1"
2167,"435.8489851045448, 260.43530867169204, 1448.8303519711017, 129.02018146213453, 194.6159542112644, -1, -1"
2168,"1456.0269705169446, 799.9422200977042, 412.52672635768874, 311.20045569645197, 428.8919033611429, -1, -1"
2169,"516.7218253862537, 580.1521914276982, 506.22517542541783, 2663.247059685915, 415.4996689893243, -1, -1"
2170,"411.5321967991026, 1690.0463095976652, 369.9647940031616, 707.008772796798, 456.86334707078936, -1, -1"
2171,"512.7326532037883, 572.944300104318, 963.4749846223867, 1060.7659581322155, 52.520662072742596, -1, -1"
2172,"2103.1674732130155, 69.40586786750117, 408.260699092631, 170.19984053710976, 149.0799504994259, -1, -1"
2173,"105.28292007522779, 972.5614169353639, 151.08148489507766, 7217.600570188132, 1989.532714759534, -1, -1"
2174,"775.3129496165632, 105.48706448140028, 249.993655919647, 203.14860686517923, 530.7614159733753, -1, -1"
2175,"935.0176917332152, 4963.802349548177, 159.55848205310383, 354.5299924318514, 1617.1878359021146, -1, -1"
2176,"647.9604650772291, 162.11288407495178, 77.58133102008965, 397.0522104668472, 586.5866008375219, -1, -1"
2177,"509.4802405296448, 2421.073428574021, 654.2699186032575, 1182.7212842246488, 201.29841182935274, -1, -1"
2178,"1240.400791740632, 223.55459544511623, 458.3369949200312, 873.8403487986623, 652.6604373875449, -1, -1"
2179,"256.67536708852015, 672.9678717826885, 52.75740443569563, 270.4863912671295, 94.97949102522317, -1, -1"
2180,"1986.5183659485238, 5478.5642502560595, 145.66703827960876, 413.0667312322805, 305.725831158413, -1, -1"
2181,"520.0333696168502, 1511.2762530185687, 214.34450724185285, 1182.5172760946728, 1097.4879040765572, -1, -1"
2182,"729.3032856685844, 304.91879428744994, 1761.1186601595248, 265.62851129029366, 125.65577671438439, -1, -1"
2183,"383.8576521054366, 234.11987336014934, 189.43874053343922, 190.283104809277, 548.4575648688159, -1, -1"
2184,"287.96022910838155, 69.75596046047906, 524.5141717756587, 628.8333799933063, 836.9241822282124, -1, -1"
2185,"318.2336155345906, 496.74495116891916, 2840.40177541539, 3046.132305168117, 276.98683991651103, -1, -1"
2186,"555.65636538778, 409.45920892610536, 331.7165046183204, 255.72699218631118, 181.0705582312746, -1, -1"
2187,"752.007913199323, 236.2559439361035, 476.05863661697185, 152.91501410000893, 454.2363414967317, -1, -1"
2188,"2330.4998615356244, 213.8492634581902, 451.8673419359101, 457.84972334478846, 648.6028163598809, -1, -1"
2189,"1016.6887775923651, 1825.136951044194, 120.43493667868331, 2282.469724537432, 554.5361470004954, -1, -1"
2190,"2375.107040564009, 3247.925359363332, 540.4644420357633, 773.2189527311033, 255.8358593490372, -1, -1"
2191,"1233.332747892009, 86.22473619066761, 111.60960928115313, 79.96413412676839, 419.04886958911453, -1, -1"
2192,"1763.6270284516759, 839.7330767915322, 110.90925296574414, 632.214995540214, 80.95712757252596, -1, -1"
2193,"3258.1816918483337, 124.74414050279375, 391.05214827961015, 1437.937527828066, 2969.3763929558445, -1, -1"
2194,"360.73844898245375, 1312.3085160986577, 1033.3805232262923, 213.79225171350797, 436.3473711555347, -1, -1"
2195,"87.43881550028324, 309.93493009299476, 656.8190565706899, 1184.082023993227, 245.08157993405533, -1, -1"
2196,"601.1784726181546, 1190.3304484917212, 109.65586207772486, 386.6514177201345, 1718.5899023377622, -1, -1"
2197,"754.9346286686858, 1136.1462751749425, 419.63457122637044, 162.88519903150734, 2423.073755865955, -1, -1"
2198,"315.931203406024, 773.184655974628, 100.06788987213581, 312.0125805055849, 331.2059411386766, -1, -1"
2199,"350.8995203088891, 518.9465871701511, 170.7657631080489, 512.653911029351, 142.9568342777546, -1, -1"
2200,"174.1854215523606, 125.57300891727296, 2082.9952703969166, 674.3046745734383, 590.7981546443759, 268.4267958431391, -1"
2201,"227.23268424949674, 761.5733480127504, 391.1341575727929, 1796.8718687087953, 169.62587023454057, 127.46690326178287, -1"
2202,"1326.4301387949909, 2320.4089693225037, 1023.6178001256907, 194.52571593692136, 2051.3368321482762, 602.2132702202819, -1"
2203,"315.10585134389464, 243.78261088799346, 472.6995946789814, 1042.512102402231, 287.55156480826673, 409.5282814266565, -1"
2204,"571.2145922574897, 113.71379939355563, 463.83583090303375, 1541.0862477739415, 834.4077051354211, 295.6270705015386, -1"
2205,"302.0778210679802, 468.2039459043093, 111.42259032979693, 247.82225515747317, 152.66882553106555, 642.1057175895193, -1"
2206,"2098.1617238175777, 1261.7172067005588, 356.4667359109894, 7033.950312081707, 332.19748420785714, 270.89607935973623, -1"
2207,"544.490068947731, 2573.7729241602956, 193.16174693922824, 1307.2996530975763, 175.65137207637923, 192.37712685658911, -1"
2208,"482.37969979548217, 523.626957768888, 349.071606667452, 85.64624596398853, 475.40769066482466, 565.744900467714, -1"
2209,"966.6112874121233, 540.0650787506568, 447.96884876931824, 668.5747578939455, 394.6889272191656, 486.2713227953965, -1"
2210,"316.20211397498986, 793.1023681692473, 457.09448964174317, 550.6774259850228, 380.0946348501715, 293.5081255487745, -1"
2211,"497.6869938249778, 8210.116150657472, 340.65046802549233, 1477.350373156311, 347.08696788700036, 303.5086617018789, -1"
2212,"594.1039346309715, 2642.8109856663145, 220.60857077112382, 132.7797327075655, 62.40405918937073, 171.20501838069646, -1"
2213,"2641.42702700834, 693.6567406952297, 1199.6922623546043, 346.0280582634133, 150.69646425771782, 1291.2780749544834, -1"
2214,"836.6631343623941, 433.627876641738, 285.54620249821517, 57.4281128126113, 265.07156306716956, 378.0197831926141, -1"
2215,"669.0583062825241, 117.94191093377029, 187.28471125446768, 244.6881705675528, 653.5959289689107, 336.26904466141013, -1"
2216,"290.86966445184726, 259.7170657052728, 395.1973167398491, 303.8250954804723, 4334.167928789446, 3042.134680396376, -1"
2217,"731.4051300397438, 2102.527855051613, 144.63946379338162, 126.63836080455314, 152.76401944462606, 163.27428295401538, -1"
2218,"310.3062961804108, 241.1620295715539, 191.750988191055, 313.27724971869463, 885.8633534205476, 174.04964136415595, -1"
2219,"103.16526170581307, 919.5981146975287, 429.26337349093103, 753.877439807895, 163.4734326890433, 301.9196021573777, -1"
2220,"203.9429145307496, 206.13713256635648, 311.11606038657663, 1249.7597492504945, 88.12767393752064, 3359.799387644346, -1"
2221,"433.27077754852075, 2087.0889304084913, 299.92549833102186, 3546.937114076991, 495.6447171729384, 143.5488124341828, -1"
2222,"2545.517901710343, 266.8723747025949, 160.00277464068273, 1062.8911209908404, 325.0822715459019, 281.61087094503864, -1"
2223,"531.0064019473107, 2341.684849021547, 449.8197602289366, 264.5513198217722, 93.92521645020469, 157.6333967448498, -1"
2224,"181.15528830235456, 518.1830739595658, 659.9492999866361, 280.2857155042222, 133.96016532541032, 558.8356683948373, -1"
2225,"881.5671668161566, 8379.134357617246, 174.93521783608054, 863.9057489616242, 344.633063908263, 956.3286513690515, -1"
2226,"1330.2835406985582, 666.2933712991788, 360.80873519961654, 591.9247493039517, 460.85125354898406, 665.3157951400567, -1"
2227,"1130.2238263079773, 66.68113959733984, 205.067380004832, 201.84925930265604, 417.2709781323017, 117.07233039357747, -1"
2228,"166.29384337393162, 2115.170743982177, 412.34801494872556, 1815.2519705424268, 331.83219556973614, 381.3969129853898, -1"
2229,"976.6188702512881, 2744.0641245287097, 516.3767846038738, 373.19791402741635, 168.34580719950634, 325.2221307927555, -1"
2230,"575.9803366557511, 1293.6186711851665, 238.2932550044477, 135.34947054124962, 96.91477577880282, 155.70888248593832, -1"
2231,"1770.7086512567073, 676.6435868677662, 182.49269422299375, 119.7229923270352, 408.3299020691105, 293.0357770410486, -1"
2232,"539.1838823496121, 1387.580640392803, 475.3009692484202, 794.8620788693645, 472.98137149868285, 208.68311628413167, -1"
2233,"584.6382115311671, 851.0546815908616, 234.5770878819853, 683.0443929958266, 333.8317362068964, 301.42203296232066, -1"
2234,"892.9762189997793, 390.2070201162234, 3442.7503240497167, 1057.1357271195209, 74.42253739348303, 537.3310879788485, -1"
2235,"627.1170246154198, 410.21756404043094, 290.68390219602344, 907.3053532948678, 366.7755189783223, 547.6280071715915, -1"
