graph_id,node_id,label,feat
1568,24748,-1,"1,0.45,0.2"
1568,24749,-1,"1,0.8,0.5333333333333333"
1568,24750,-1,"1,0.2,0.4"
1568,24751,-1,"1,0.05,0.13333333333333333"
1568,24752,-1,"1,0.1,0.6"
1568,24753,-1,"1,0.35,0.7333333333333333"
1568,24754,-1,"1,0.25,0.2"
1568,24755,-1,"1,0.4,0.6"
1568,24756,0,"0,0.2222222222222222,0.3774373259052925"
1568,24757,1,"0,0.1111111111111111,0.3022284122562674"
1568,24758,2,"0,0.6666666666666666,0.1190807799442897"
1569,24759,-1,"1,0.15,0.5333333333333333"
1569,24760,-1,"1,0.05,0.26666666666666666"
1569,24761,-1,"1,0.95,0.6"
1569,24762,-1,"1,0.65,0.3333333333333333"
1569,24763,-1,"1,0.95,0.8"
1569,24764,-1,"1,0.55,1.0"
1569,24765,-1,"1,0.5,0.26666666666666666"
1569,24766,-1,"1,0.75,0.5333333333333333"
1569,24767,0,"0,0.8888888888888888,0.1894150417827298"
1569,24768,1,"0,0.2222222222222222,0.5250696378830083"
1569,24769,2,"0,0.3333333333333333,0.6566852367688022"
1570,24770,-1,"1,0.15,0.7333333333333333"
1570,24771,-1,"1,0.65,0.26666666666666666"
1570,24772,-1,"1,0.65,0.26666666666666666"
1570,24773,-1,"1,0.2,0.8"
1570,24774,-1,"1,0.05,0.8666666666666667"
1570,24775,-1,"1,0.0,0.4666666666666667"
1570,24776,-1,"1,0.65,0.8666666666666667"
1570,24777,-1,"1,0.45,0.8666666666666667"
1570,24778,0,"0,0.3333333333333333,0.7311977715877437"
1570,24779,1,"0,0.3333333333333333,0.14972144846796656"
1570,24780,2,"0,0.6666666666666666,0.5591922005571031"
1571,24781,-1,"1,0.45,0.2"
1571,24782,-1,"1,0.7,0.3333333333333333"
1571,24783,-1,"1,0.7,0.3333333333333333"
1571,24784,-1,"1,0.4,0.2"
1571,24785,-1,"1,0.8,0.2"
1571,24786,-1,"1,0.95,0.06666666666666667"
1571,24787,-1,"1,1.0,0.4666666666666667"
1571,24788,-1,"1,0.0,0.6"
1571,24789,0,"0,0.7777777777777778,0.09958217270194986"
1571,24790,1,"0,0.0,0.07033426183844012"
1571,24791,2,"0,0.1111111111111111,0.2681058495821727"
1572,24792,-1,"1,0.4,0.06666666666666667"
1572,24793,-1,"1,0.1,0.2"
1572,24794,-1,"1,0.95,0.4666666666666667"
1572,24795,-1,"1,0.25,0.2"
1572,24796,-1,"1,0.0,0.4666666666666667"
1572,24797,-1,"1,1.0,0.6"
1572,24798,-1,"1,0.4,0.2"
1572,24799,-1,"1,0.9,0.4666666666666667"
1572,24800,0,"0,0.7777777777777778,0.8272980501392758"
1572,24801,1,"0,0.7777777777777778,0.5919220055710307"
1572,24802,2,"0,0.5555555555555556,0.66991643454039"
1573,24803,-1,"1,0.7,0.6666666666666666"
1573,24804,-1,"1,0.8,0.7333333333333333"
1573,24805,-1,"1,0.25,0.8"
1573,24806,-1,"1,0.3,0.7333333333333333"
1573,24807,-1,"1,0.0,0.8"
1573,24808,-1,"1,0.95,0.6"
1573,24809,-1,"1,0.65,0.6666666666666666"
1573,24810,-1,"1,0.0,0.5333333333333333"
1573,24811,0,"0,0.4444444444444444,0.9136490250696379"
1573,24812,1,"0,0.2222222222222222,0.8272980501392758"
1573,24813,2,"0,0.2222222222222222,0.866991643454039"
1574,24814,-1,"1,0.45,0.5333333333333333"
1574,24815,-1,"1,0.45,0.9333333333333333"
1574,24816,-1,"1,0.5,0.8"
1574,24817,-1,"1,1.0,0.4666666666666667"
1574,24818,-1,"1,0.4,0.5333333333333333"
1574,24819,-1,"1,0.65,0.13333333333333333"
1574,24820,-1,"1,0.25,0.8666666666666667"
1574,24821,-1,"1,0.95,0.4666666666666667"
1574,24822,0,"0,0.8888888888888888,0.4533426183844011"
1574,24823,1,"0,0.7777777777777778,0.8690807799442897"
1574,24824,2,"0,0.1111111111111111,0.596100278551532"
1575,24825,-1,"1,0.05,1.0"
1575,24826,-1,"1,0.25,0.8"
1575,24827,-1,"1,0.45,0.9333333333333333"
1575,24828,-1,"1,0.55,0.6666666666666666"
1575,24829,-1,"1,0.95,0.6666666666666666"
1575,24830,-1,"1,0.9,0.13333333333333333"
1575,24831,-1,"1,0.1,0.4"
1575,24832,-1,"1,0.05,0.2"
1575,24833,0,"0,0.4444444444444444,0.22214484679665739"
1575,24834,1,"0,0.0,0.674791086350975"
1575,24835,2,"0,0.6666666666666666,0.6204735376044568"
1576,24836,-1,"1,0.55,0.7333333333333333"
1576,24837,-1,"1,0.1,0.5333333333333333"
1576,24838,-1,"1,0.6,0.5333333333333333"
1576,24839,-1,"1,0.05,0.6666666666666666"
1576,24840,-1,"1,0.2,0.4"
1576,24841,-1,"1,0.3,0.26666666666666666"
1576,24842,-1,"1,0.75,0.7333333333333333"
1576,24843,-1,"1,0.1,0.6666666666666666"
1576,24844,0,"0,0.2222222222222222,0.8899721448467967"
1576,24845,1,"0,0.1111111111111111,0.24860724233983286"
1576,24846,2,"0,0.8888888888888888,0.596100278551532"
1577,24847,-1,"1,0.7,0.6"
1577,24848,-1,"1,1.0,0.4666666666666667"
1577,24849,-1,"1,0.8,0.13333333333333333"
1577,24850,-1,"1,0.8,0.26666666666666666"
1577,24851,-1,"1,0.0,0.0"
1577,24852,-1,"1,0.3,0.8"
1577,24853,-1,"1,0.4,0.0"
1577,24854,-1,"1,0.0,0.9333333333333333"
1577,24855,0,"0,0.4444444444444444,0.23328690807799443"
1577,24856,1,"0,0.8888888888888888,0.7423398328690808"
1577,24857,2,"0,0.2222222222222222,0.21866295264623956"
1578,24858,-1,"1,0.65,0.3333333333333333"
1578,24859,-1,"1,0.45,0.5333333333333333"
1578,24860,-1,"1,0.45,0.4"
1578,24861,-1,"1,0.7,0.5333333333333333"
1578,24862,-1,"1,0.2,0.8666666666666667"
1578,24863,-1,"1,0.2,0.6"
1578,24864,-1,"1,0.2,0.26666666666666666"
1578,24865,-1,"1,0.85,0.0"
1578,24866,0,"0,0.1111111111111111,0.31058495821727017"
1578,24867,1,"0,0.6666666666666666,0.5299442896935933"
1578,24868,2,"0,0.8888888888888888,0.7771587743732591"
1579,24869,-1,"1,0.45,0.26666666666666666"
1579,24870,-1,"1,0.7,0.06666666666666667"
1579,24871,-1,"1,0.0,0.8"
1579,24872,-1,"1,0.4,1.0"
1579,24873,-1,"1,0.5,0.8"
1579,24874,-1,"1,0.7,0.06666666666666667"
1579,24875,-1,"1,0.4,0.06666666666666667"
1579,24876,-1,"1,0.3,0.9333333333333333"
1579,24877,0,"0,0.6666666666666666,0.22353760445682452"
1579,24878,1,"0,0.3333333333333333,0.0988857938718663"
1579,24879,2,"0,0.2222222222222222,0.45891364902506965"
1580,24880,-1,"1,0.95,0.2"
1580,24881,-1,"1,0.95,0.8666666666666667"
1580,24882,-1,"1,0.55,0.26666666666666666"
1580,24883,-1,"1,0.95,0.6666666666666666"
1580,24884,-1,"1,0.85,0.3333333333333333"
1580,24885,-1,"1,0.4,0.6666666666666666"
1580,24886,-1,"1,0.2,0.8666666666666667"
1580,24887,-1,"1,0.05,0.3333333333333333"
1580,24888,0,"0,0.3333333333333333,0.653899721448468"
1580,24889,1,"0,0.0,0.6615598885793872"
1580,24890,2,"0,0.6666666666666666,0.9937325905292479"
1581,24891,-1,"1,0.35,1.0"
1581,24892,-1,"1,0.05,0.8"
1581,24893,-1,"1,0.45,0.6666666666666666"
1581,24894,-1,"1,0.5,0.9333333333333333"
1581,24895,-1,"1,0.75,0.13333333333333333"
1581,24896,-1,"1,0.15,0.13333333333333333"
1581,24897,-1,"1,0.2,0.4666666666666667"
1581,24898,-1,"1,0.2,0.0"
1581,24899,0,"0,0.2222222222222222,0.36002785515320335"
1581,24900,1,"0,0.4444444444444444,0.5376044568245125"
1581,24901,2,"0,0.3333333333333333,0.7520891364902507"
1582,24902,-1,"1,0.45,0.4666666666666667"
1582,24903,-1,"1,0.5,0.0"
1582,24904,-1,"1,0.85,0.5333333333333333"
1582,24905,-1,"1,1.0,0.2"
1582,24906,-1,"1,0.4,0.0"
1582,24907,-1,"1,0.9,0.7333333333333333"
1582,24908,-1,"1,0.95,0.6"
1582,24909,-1,"1,0.8,0.6"
1582,24910,0,"0,0.1111111111111111,0.4881615598885794"
1582,24911,1,"0,0.5555555555555556,0.8537604456824512"
1582,24912,2,"0,0.7777777777777778,0.22910863509749305"
1583,24913,-1,"1,0.8,0.3333333333333333"
1583,24914,-1,"1,0.9,0.3333333333333333"
1583,24915,-1,"1,0.3,0.06666666666666667"
1583,24916,-1,"1,0.65,0.8666666666666667"
1583,24917,-1,"1,0.55,0.9333333333333333"
1583,24918,-1,"1,0.7,0.6"
1583,24919,-1,"1,0.5,0.4"
1583,24920,-1,"1,1.0,0.8666666666666667"
1583,24921,0,"0,0.7777777777777778,0.665041782729805"
1583,24922,1,"0,0.0,0.28133704735376047"
1583,24923,2,"0,0.7777777777777778,0.8071030640668524"
1584,24924,-1,"1,0.6,0.0"
1584,24925,-1,"1,0.1,0.7333333333333333"
1584,24926,-1,"1,0.2,0.26666666666666666"
1584,24927,-1,"1,0.95,0.8666666666666667"
1584,24928,-1,"1,0.75,0.4"
1584,24929,-1,"1,0.65,0.5333333333333333"
1584,24930,-1,"1,0.5,0.8666666666666667"
1584,24931,-1,"1,0.75,0.3333333333333333"
1584,24932,0,"0,0.8888888888888888,0.0786908077994429"
1584,24933,1,"0,0.6666666666666666,0.31545961002785516"
1584,24934,2,"0,0.7777777777777778,0.39623955431754876"
1585,24935,-1,"1,0.35,0.6"
1585,24936,-1,"1,0.85,0.2"
1585,24937,-1,"1,0.45,0.8"
1585,24938,-1,"1,0.3,0.5333333333333333"
1585,24939,-1,"1,0.9,0.3333333333333333"
1585,24940,-1,"1,0.55,0.06666666666666667"
1585,24941,-1,"1,0.55,0.7333333333333333"
1585,24942,-1,"1,1.0,0.3333333333333333"
1585,24943,0,"0,0.0,0.7388579387186629"
1585,24944,1,"0,0.8888888888888888,0.028551532033426183"
1585,24945,2,"0,0.7777777777777778,0.43036211699164345"
1586,24946,-1,"1,0.65,0.4"
1586,24947,-1,"1,0.3,1.0"
1586,24948,-1,"1,0.65,0.3333333333333333"
1586,24949,-1,"1,0.45,0.6666666666666666"
1586,24950,-1,"1,0.75,0.4666666666666667"
1586,24951,-1,"1,0.25,1.0"
1586,24952,-1,"1,0.9,1.0"
1586,24953,-1,"1,0.85,0.0"
1586,24954,0,"0,1.0,0.8467966573816156"
1586,24955,1,"0,1.0,0.3774373259052925"
1586,24956,2,"0,0.5555555555555556,0.15389972144846797"
1587,24957,-1,"1,0.75,0.7333333333333333"
1587,24958,-1,"1,0.7,0.6"
1587,24959,-1,"1,0.55,0.6"
1587,24960,-1,"1,0.6,0.8666666666666667"
1587,24961,-1,"1,0.7,0.9333333333333333"
1587,24962,-1,"1,0.1,0.3333333333333333"
1587,24963,-1,"1,0.8,0.6"
1587,24964,-1,"1,0.6,0.6"
1587,24965,0,"0,0.8888888888888888,0.0905292479108635"
1587,24966,1,"0,0.1111111111111111,0.011838440111420613"
1587,24967,2,"0,0.0,0.3530640668523677"
1588,24968,-1,"1,0.0,0.26666666666666666"
1588,24969,-1,"1,0.8,0.26666666666666666"
1588,24970,-1,"1,0.35,0.06666666666666667"
1588,24971,-1,"1,0.45,0.6666666666666666"
1588,24972,-1,"1,0.45,0.06666666666666667"
1588,24973,-1,"1,0.1,0.6"
1588,24974,-1,"1,0.7,0.8"
1588,24975,-1,"1,0.25,0.4666666666666667"
1588,24976,0,"0,0.1111111111111111,0.056406685236768804"
1588,24977,1,"0,0.1111111111111111,0.4268802228412256"
1588,24978,2,"0,0.8888888888888888,0.9575208913649025"
1589,24979,-1,"1,0.7,0.2"
1589,24980,-1,"1,0.2,0.0"
1589,24981,-1,"1,0.5,0.4666666666666667"
1589,24982,-1,"1,0.15,0.26666666666666666"
1589,24983,-1,"1,0.55,0.3333333333333333"
1589,24984,-1,"1,0.35,1.0"
1589,24985,-1,"1,0.55,0.6666666666666666"
1589,24986,-1,"1,0.35,0.2"
1589,24987,0,"0,0.6666666666666666,0.3447075208913649"
1589,24988,1,"0,1.0,0.7903899721448467"
1589,24989,2,"0,0.3333333333333333,0.6671309192200557"
1590,24990,-1,"1,0.65,1.0"
1590,24991,-1,"1,0.65,0.5333333333333333"
1590,24992,-1,"1,0.5,0.6666666666666666"
1590,24993,-1,"1,0.75,0.0"
1590,24994,-1,"1,0.95,0.13333333333333333"
1590,24995,-1,"1,0.25,0.06666666666666667"
1590,24996,-1,"1,0.85,0.6"
1590,24997,-1,"1,0.9,0.4666666666666667"
1590,24998,0,"0,0.5555555555555556,0.9568245125348189"
1590,24999,1,"0,0.0,0.8655988857938719"
1590,25000,2,"0,0.6666666666666666,0.7764623955431755"
1591,25001,-1,"1,0.6,0.9333333333333333"
1591,25002,-1,"1,0.4,0.6"
1591,25003,-1,"1,0.85,1.0"
1591,25004,-1,"1,0.0,0.5333333333333333"
1591,25005,-1,"1,0.35,0.3333333333333333"
1591,25006,-1,"1,0.8,0.8666666666666667"
1591,25007,-1,"1,0.3,0.9333333333333333"
1591,25008,-1,"1,0.45,0.7333333333333333"
1591,25009,0,"0,1.0,0.6824512534818942"
1591,25010,1,"0,0.6666666666666666,0.4025069637883008"
1591,25011,2,"0,1.0,0.4777158774373259"
1592,25012,-1,"1,0.4,0.6"
1592,25013,-1,"1,0.1,0.5333333333333333"
1592,25014,-1,"1,0.8,0.2"
1592,25015,-1,"1,0.9,0.4666666666666667"
1592,25016,-1,"1,0.55,1.0"
1592,25017,-1,"1,0.0,0.8"
1592,25018,-1,"1,0.05,0.4666666666666667"
1592,25019,-1,"1,1.0,0.13333333333333333"
1592,25020,0,"0,1.0,0.8210306406685237"
1592,25021,1,"0,0.0,0.9805013927576601"
1592,25022,2,"0,0.3333333333333333,0.23676880222841226"
1593,25023,-1,"1,0.9,0.6"
1593,25024,-1,"1,0.75,0.7333333333333333"
1593,25025,-1,"1,0.85,0.6666666666666666"
1593,25026,-1,"1,0.25,0.4"
1593,25027,-1,"1,0.55,0.3333333333333333"
1593,25028,-1,"1,0.15,0.5333333333333333"
1593,25029,-1,"1,0.65,0.13333333333333333"
1593,25030,-1,"1,0.4,0.13333333333333333"
1593,25031,0,"0,0.5555555555555556,0.03899721448467967"
1593,25032,1,"0,0.6666666666666666,0.22353760445682452"
1593,25033,2,"0,0.0,0.5362116991643454"
1594,25034,-1,"1,0.0,0.0"
1594,25035,-1,"1,0.55,0.26666666666666666"
1594,25036,-1,"1,0.4,0.5333333333333333"
1594,25037,-1,"1,0.8,0.13333333333333333"
1594,25038,-1,"1,0.2,0.13333333333333333"
1594,25039,-1,"1,0.55,0.9333333333333333"
1594,25040,-1,"1,0.0,0.4"
1594,25041,-1,"1,0.1,0.6"
1594,25042,0,"0,0.3333333333333333,0.8008356545961003"
1594,25043,1,"0,0.1111111111111111,0.7325905292479109"
1594,25044,2,"0,0.2222222222222222,0.8105849582172702"
1595,25045,-1,"1,0.65,0.5333333333333333"
1595,25046,-1,"1,0.45,0.06666666666666667"
1595,25047,-1,"1,0.4,0.4666666666666667"
1595,25048,-1,"1,0.55,0.13333333333333333"
1595,25049,-1,"1,0.5,0.8666666666666667"
1595,25050,-1,"1,0.55,0.26666666666666666"
1595,25051,-1,"1,0.1,0.8666666666666667"
1595,25052,-1,"1,0.7,0.4666666666666667"
1595,25053,0,"0,0.8888888888888888,0.7068245125348189"
1595,25054,1,"0,0.3333333333333333,0.7855153203342619"
1595,25055,2,"0,0.5555555555555556,0.24930362116991645"
1596,25056,-1,"1,0.3,0.13333333333333333"
1596,25057,-1,"1,0.9,0.13333333333333333"
1596,25058,-1,"1,0.8,0.5333333333333333"
1596,25059,-1,"1,0.9,0.3333333333333333"
1596,25060,-1,"1,0.7,1.0"
1596,25061,-1,"1,0.35,0.26666666666666666"
1596,25062,-1,"1,0.05,1.0"
1596,25063,-1,"1,0.85,0.3333333333333333"
1596,25064,0,"0,0.3333333333333333,0.7827298050139275"
1596,25065,1,"0,0.0,0.018105849582172703"
1596,25066,2,"0,0.2222222222222222,0.8259052924791086"
1597,25067,-1,"1,0.2,0.7333333333333333"
1597,25068,-1,"1,0.4,0.0"
1597,25069,-1,"1,1.0,0.26666666666666666"
1597,25070,-1,"1,0.5,0.8"
1597,25071,-1,"1,0.3,0.0"
1597,25072,-1,"1,0.1,0.2"
1597,25073,-1,"1,0.6,0.7333333333333333"
1597,25074,-1,"1,1.0,0.3333333333333333"
1597,25075,0,"0,0.7777777777777778,0.5125348189415042"
1597,25076,1,"0,0.5555555555555556,0.6183844011142061"
1597,25077,2,"0,0.8888888888888888,0.17618384401114207"
1598,25078,-1,"1,0.6,0.6"
1598,25079,-1,"1,0.5,0.9333333333333333"
1598,25080,-1,"1,0.5,0.8"
1598,25081,-1,"1,0.5,0.6"
1598,25082,-1,"1,0.85,0.13333333333333333"
1598,25083,-1,"1,0.55,0.4666666666666667"
1598,25084,-1,"1,0.65,0.0"
1598,25085,-1,"1,0.0,0.4"
1598,25086,0,"0,0.4444444444444444,0.3544568245125348"
1598,25087,1,"0,0.4444444444444444,0.7681058495821727"
1598,25088,2,"0,0.8888888888888888,0.3767409470752089"
1599,25089,-1,"1,0.6,0.3333333333333333"
1599,25090,-1,"1,0.05,0.3333333333333333"
1599,25091,-1,"1,0.15,0.6666666666666666"
1599,25092,-1,"1,0.55,0.06666666666666667"
1599,25093,-1,"1,0.2,0.6"
1599,25094,-1,"1,0.35,0.4666666666666667"
1599,25095,-1,"1,0.4,0.6"
1599,25096,-1,"1,1.0,0.8666666666666667"
1599,25097,0,"0,0.2222222222222222,0.5954038997214485"
1599,25098,1,"0,0.7777777777777778,0.8356545961002786"
1599,25099,2,"0,0.6666666666666666,0.6260445682451253"
1600,25100,-1,"1,1.0,0.4666666666666667"
1600,25101,-1,"1,0.3,0.8"
1600,25102,-1,"1,0.6,1.0"
1600,25103,-1,"1,0.3,0.4"
1600,25104,-1,"1,0.5,0.4"
1600,25105,-1,"1,0.75,0.2"
1600,25106,-1,"1,0.95,0.6666666666666666"
1600,25107,-1,"1,0.45,0.7333333333333333"
1600,25108,0,"0,0.0,0.8530640668523677"
1600,25109,1,"0,0.7777777777777778,0.20055710306406685"
1600,25110,2,"0,0.2222222222222222,0.33774373259052926"
1600,25111,3,"0,0.8888888888888888,0.2917827298050139"
1601,25112,-1,"1,0.35,0.26666666666666666"
1601,25113,-1,"1,0.8,0.13333333333333333"
1601,25114,-1,"1,0.45,0.4666666666666667"
1601,25115,-1,"1,0.9,0.8"
1601,25116,-1,"1,0.25,0.6666666666666666"
1601,25117,-1,"1,0.15,0.4666666666666667"
1601,25118,-1,"1,0.75,0.3333333333333333"
1601,25119,-1,"1,0.45,0.06666666666666667"
1601,25120,0,"0,0.4444444444444444,0.878133704735376"
1601,25121,1,"0,0.1111111111111111,0.28064066852367686"
1601,25122,2,"0,0.2222222222222222,0.6023676880222841"
1601,25123,3,"0,0.0,0.596100278551532"
1602,25124,-1,"1,0.8,0.06666666666666667"
1602,25125,-1,"1,0.0,0.13333333333333333"
1602,25126,-1,"1,0.25,0.8666666666666667"
1602,25127,-1,"1,0.65,0.8"
1602,25128,-1,"1,0.0,0.9333333333333333"
1602,25129,-1,"1,0.8,0.6666666666666666"
1602,25130,-1,"1,0.65,0.5333333333333333"
1602,25131,-1,"1,0.6,0.4666666666666667"
1602,25132,0,"0,0.5555555555555556,0.30153203342618384"
1602,25133,1,"0,0.3333333333333333,0.9637883008356546"
1602,25134,2,"0,1.0,0.17409470752089137"
1602,25135,3,"0,0.1111111111111111,0.49651810584958217"
1603,25136,-1,"1,0.3,0.06666666666666667"
1603,25137,-1,"1,0.35,0.6666666666666666"
1603,25138,-1,"1,0.3,0.5333333333333333"
1603,25139,-1,"1,0.15,0.9333333333333333"
1603,25140,-1,"1,0.45,0.9333333333333333"
1603,25141,-1,"1,0.35,0.8666666666666667"
1603,25142,-1,"1,0.9,0.06666666666666667"
1603,25143,-1,"1,0.3,0.26666666666666666"
1603,25144,0,"0,0.7777777777777778,0.5807799442896936"
1603,25145,1,"0,0.2222222222222222,0.39902506963788303"
1603,25146,2,"0,1.0,0.9449860724233984"
1603,25147,3,"0,1.0,0.49164345403899723"
1604,25148,-1,"1,1.0,0.3333333333333333"
1604,25149,-1,"1,0.7,0.13333333333333333"
1604,25150,-1,"1,1.0,0.6666666666666666"
1604,25151,-1,"1,0.55,1.0"
1604,25152,-1,"1,0.7,0.2"
1604,25153,-1,"1,0.75,1.0"
1604,25154,-1,"1,0.4,0.8"
1604,25155,-1,"1,0.15,0.13333333333333333"
1604,25156,0,"0,0.8888888888888888,0.031337047353760444"
1604,25157,1,"0,0.3333333333333333,0.3955431754874652"
1604,25158,2,"0,0.1111111111111111,0.4387186629526462"
1604,25159,3,"0,0.0,0.6573816155988857"
1605,25160,-1,"1,0.85,0.06666666666666667"
1605,25161,-1,"1,0.25,0.26666666666666666"
1605,25162,-1,"1,0.65,0.13333333333333333"
1605,25163,-1,"1,1.0,0.5333333333333333"
1605,25164,-1,"1,0.45,0.2"
1605,25165,-1,"1,0.25,0.4666666666666667"
1605,25166,-1,"1,0.7,0.9333333333333333"
1605,25167,-1,"1,0.8,1.0"
1605,25168,0,"0,1.0,0.3892757660167131"
1605,25169,1,"0,0.4444444444444444,0.7945682451253482"
1605,25170,2,"0,0.3333333333333333,0.6908077994428969"
1605,25171,3,"0,0.2222222222222222,0.3948467966573816"
1606,25172,-1,"1,0.65,0.0"
1606,25173,-1,"1,0.5,0.3333333333333333"
1606,25174,-1,"1,0.5,0.13333333333333333"
1606,25175,-1,"1,0.8,1.0"
1606,25176,-1,"1,0.65,0.7333333333333333"
1606,25177,-1,"1,0.75,0.5333333333333333"
1606,25178,-1,"1,0.2,0.26666666666666666"
1606,25179,-1,"1,0.65,0.3333333333333333"
1606,25180,0,"0,0.2222222222222222,0.9136490250696379"
1606,25181,1,"0,0.1111111111111111,0.7346796657381616"
1606,25182,2,"0,0.0,0.6476323119777159"
1606,25183,3,"0,0.6666666666666666,0.724233983286908"
1607,25184,-1,"1,0.55,0.7333333333333333"
1607,25185,-1,"1,0.5,0.7333333333333333"
1607,25186,-1,"1,0.1,0.26666666666666666"
1607,25187,-1,"1,0.8,0.0"
1607,25188,-1,"1,1.0,0.7333333333333333"
1607,25189,-1,"1,0.2,1.0"
1607,25190,-1,"1,0.3,0.4"
1607,25191,-1,"1,0.15,0.6666666666666666"
1607,25192,0,"0,0.5555555555555556,0.9101671309192201"
1607,25193,1,"0,1.0,0.45473537604456826"
1607,25194,2,"0,0.2222222222222222,0.35236768802228413"
1607,25195,3,"0,1.0,0.15668523676880222"
1608,25196,-1,"1,0.3,0.06666666666666667"
1608,25197,-1,"1,1.0,0.26666666666666666"
1608,25198,-1,"1,0.8,0.5333333333333333"
1608,25199,-1,"1,0.5,0.13333333333333333"
1608,25200,-1,"1,0.75,1.0"
1608,25201,-1,"1,0.2,0.6666666666666666"
1608,25202,-1,"1,0.25,0.8"
1608,25203,-1,"1,0.6,0.9333333333333333"
1608,25204,0,"0,0.5555555555555556,0.8224233983286908"
1608,25205,1,"0,0.6666666666666666,0.3565459610027855"
1608,25206,2,"0,0.4444444444444444,0.12604456824512536"
1608,25207,3,"0,0.0,0.653899721448468"
1609,25208,-1,"1,0.2,0.8"
1609,25209,-1,"1,0.85,0.6"
1609,25210,-1,"1,0.25,0.7333333333333333"
1609,25211,-1,"1,0.75,0.6"
1609,25212,-1,"1,0.9,0.8666666666666667"
1609,25213,-1,"1,0.85,0.4"
1609,25214,-1,"1,0.85,0.26666666666666666"
1609,25215,-1,"1,0.35,0.6666666666666666"
1609,25216,0,"0,1.0,0.5522284122562674"
1609,25217,1,"0,0.8888888888888888,0.39415041782729804"
1609,25218,2,"0,0.6666666666666666,0.36908077994428967"
1609,25219,3,"0,1.0,0.7103064066852368"
1610,25220,-1,"1,0.75,0.13333333333333333"
1610,25221,-1,"1,0.0,0.26666666666666666"
1610,25222,-1,"1,1.0,0.7333333333333333"
1610,25223,-1,"1,0.15,0.8"
1610,25224,-1,"1,0.65,0.6666666666666666"
1610,25225,-1,"1,0.45,0.06666666666666667"
1610,25226,-1,"1,0.75,0.9333333333333333"
1610,25227,-1,"1,0.75,0.26666666666666666"
1610,25228,0,"0,0.7777777777777778,0.6727019498607242"
1610,25229,1,"0,0.0,0.05988857938718663"
1610,25230,2,"0,0.6666666666666666,0.24512534818941503"
1610,25231,3,"0,0.6666666666666666,0.9025069637883009"
1611,25232,-1,"1,0.3,0.6"
1611,25233,-1,"1,0.55,0.3333333333333333"
1611,25234,-1,"1,0.3,0.8666666666666667"
1611,25235,-1,"1,0.25,1.0"
1611,25236,-1,"1,0.1,0.26666666666666666"
1611,25237,-1,"1,0.35,0.3333333333333333"
1611,25238,-1,"1,0.3,0.7333333333333333"
1611,25239,-1,"1,0.05,0.6666666666666666"
1611,25240,0,"0,0.2222222222222222,0.2381615598885794"
1611,25241,1,"0,0.5555555555555556,0.39415041782729804"
1611,25242,2,"0,0.4444444444444444,0.9784122562674095"
1611,25243,3,"0,0.3333333333333333,0.9728412256267409"
1612,25244,-1,"1,0.25,0.0"
1612,25245,-1,"1,0.5,0.6"
1612,25246,-1,"1,0.2,0.26666666666666666"
1612,25247,-1,"1,0.15,0.8"
1612,25248,-1,"1,0.85,0.4"
1612,25249,-1,"1,1.0,0.5333333333333333"
1612,25250,-1,"1,0.85,0.5333333333333333"
1612,25251,-1,"1,0.5,0.0"
1612,25252,0,"0,0.4444444444444444,0.08495821727019498"
1612,25253,1,"0,0.3333333333333333,0.5870473537604457"
1612,25254,2,"0,0.4444444444444444,0.9254874651810585"
1612,25255,3,"0,0.7777777777777778,0.9192200557103064"
1613,25256,-1,"1,0.9,0.13333333333333333"
1613,25257,-1,"1,0.7,1.0"
1613,25258,-1,"1,0.95,0.8666666666666667"
1613,25259,-1,"1,0.4,0.6"
1613,25260,-1,"1,0.8,0.8"
1613,25261,-1,"1,1.0,0.9333333333333333"
1613,25262,-1,"1,0.0,1.0"
1613,25263,-1,"1,0.5,0.0"
1613,25264,0,"0,0.8888888888888888,0.9387186629526463"
1613,25265,1,"0,0.4444444444444444,0.006267409470752089"
1613,25266,2,"0,0.4444444444444444,0.8823119777158774"
1613,25267,3,"0,0.6666666666666666,0.46657381615598886"
1614,25268,-1,"1,0.35,0.8666666666666667"
1614,25269,-1,"1,0.9,0.0"
1614,25270,-1,"1,0.75,0.4666666666666667"
1614,25271,-1,"1,0.5,0.6"
1614,25272,-1,"1,0.2,0.5333333333333333"
1614,25273,-1,"1,0.75,0.8666666666666667"
1614,25274,-1,"1,0.65,0.6666666666666666"
1614,25275,-1,"1,0.75,0.8666666666666667"
1614,25276,0,"0,0.0,0.3746518105849582"
1614,25277,1,"0,0.0,0.11559888579387187"
1614,25278,2,"0,0.7777777777777778,0.8217270194986073"
1614,25279,3,"0,0.1111111111111111,0.7625348189415042"
1615,25280,-1,"1,0.85,0.5333333333333333"
1615,25281,-1,"1,0.8,0.8"
1615,25282,-1,"1,0.9,0.6666666666666666"
1615,25283,-1,"1,0.25,0.7333333333333333"
1615,25284,-1,"1,0.25,0.3333333333333333"
1615,25285,-1,"1,0.9,0.9333333333333333"
1615,25286,-1,"1,0.4,0.06666666666666667"
1615,25287,-1,"1,0.6,1.0"
1615,25288,0,"0,0.7777777777777778,0.8704735376044568"
1615,25289,1,"0,0.6666666666666666,0.658774373259053"
1615,25290,2,"0,0.0,0.6956824512534819"
1615,25291,3,"0,0.0,0.5243732590529248"
1616,25292,-1,"1,0.3,0.6666666666666666"
1616,25293,-1,"1,0.35,0.26666666666666666"
