graph_id,label
1932,"440.75855510686387, 1196.2128406629718, 410.72281511691403, 2618.7726646304345, 1679.6015214753315, 165.4407542624763, 1204.793194582833"
1933,"978.2223737396375, 1796.6629417184668, 215.0381034501591, 124.67945565910908, 117.30395366380763, 671.7445701699461, 127.96324479388304"
1934,"130.29004190588648, 270.1384332492411, 1087.2227162355912, 162.2149968499987, 192.38288749550264, 135.62334387550828, 346.1054809828193"
1935,"1195.1266029015192, 348.0449759096925, 556.9343658260543, 329.78399720235876, 206.31029895678085, 316.3176721163765, 328.03760176931866"
1936,"1170.0102045853657, 654.800391946624, 686.7653460651618, 592.8607149506661, 384.2751753249156, 108.62942116609774, 948.0933527002015"
1937,"450.48545653447695, 556.5752394740634, 489.3427246232334, 397.3217462875728, 427.2350778671638, 360.3150483340712, 153.85149911567936"
1938,"136.8298764143573, 621.7828824813631, 380.16497292634, 662.4606552118025, 390.9667513113051, 170.0532469055701, 282.1108969315833"
1939,"877.3742048145139, 160.23296560637465, 1657.2489148572743, 864.1709116749616, 315.82613512897706, 3451.466993234293, 750.0906050689654"
1940,"590.3552494844732, 170.24766330819233, 102.73644296916713, 276.82812675771515, 291.3575361203711, 777.6823546385776, 312.3675615909288"
1941,"281.35282052640815, 198.8781157947729, 96.99405092126275, 741.9071043823208, 342.59210670167033, 285.60146565999366, 597.8042636832403"
1942,"246.11281599040197, 388.43555694751785, 123.87038540058784, 335.7112832719741, 555.6225847782692, 31.777217934992766, 160.96785338036102"
1943,"563.3043293967004, 309.23630677216715, 427.18627481617534, 709.4631291066843, 552.7390660309387, 381.490225537114, 328.1792929594385"
1944,"84.76114500720547, 1769.26459109645, 148.09518931624007, 193.30334757006943, 2626.2431504803776, 135.70214577651606, 1219.1991021498745"
1945,"251.45911229662312, 982.7051969757404, 134.9473521790246, 693.5347836693632, 355.89153324319534, 1874.8198299304568, 360.1332030933744"
1946,"92.10719323256245, 559.1223941941817, 605.0604843627995, 121.06660154658852, 108.61355984535123, 741.8460450824856, 245.95587824971105"
1947,"1251.085897677998, 472.67560549536336, 749.0943516789797, 116.97041370632476, 1111.5103910558444, 132.94421911563387, 1453.7965382847906"
1948,"954.5450183498142, 581.7812815173821, 501.27973246114857, 502.7126168268764, 613.8991944974393, 54.972779156718495, 445.58983281406233"
1949,"655.9128931605983, 1451.2671646518424, 67.53018908373451, 294.45221025846655, 1368.1038585435276, 274.1527292613452, 309.21347712378986"
1950,"79.23348109570327, 1447.5209219757123, 2673.191234330451, 240.21139331859385, 331.5889040637553, 160.98195296495453, 1515.94679714737"
1951,"385.8358651078805, 354.72050338036433, 1334.0184335890879, 781.0797808726351, 255.66149805277007, 730.4342805526194, 274.0830475017824"
1952,"162.55943281413573, 216.12682200518253, 367.88931568356173, 316.06462968628637, 267.846456312027, 583.6814087761487, 367.7862630277331"
1953,"330.57812286768694, 545.4189351406357, 237.5146593734363, 655.4675056206063, 262.8431505102651, 235.4927352707222, 750.996461750569"
1954,"424.838251396964, 553.4406896191027, 313.44168127325213, 763.6097620960606, 90.17080755999211, 183.01137965576925, 1743.6941443097082"
1955,"2046.1232430862483, 2048.338675686851, 677.7351506914473, 87.90153985699556, 287.2078373987064, 2471.4156919776933, 175.66017461820462"
1956,"2069.1347525993533, 363.3118923577635, 1047.648918970027, 423.7389995686615, 280.6420865144644, 825.5988411728074, 571.5539422293052"
1957,"2512.474185297964, 1474.6998729732584, 159.22626193068197, 108.9253162135075, 1394.448928557676, 87.8861553625331, 84.29740390237802"
1958,"1374.1157296136082, 130.68774090043556, 206.8566657551989, 2586.8440029625317, 48.6098924737244, 621.6341086488966, 203.0170144913245"
1959,"433.6344652288739, 1105.352888796684, 433.7557278888364, 603.4470140198524, 247.7979504797847, 1027.4596166683677, 440.2642069975008"
1960,"140.90856230744322, 140.03808686177047, 1054.1465428513927, 531.1973718667657, 392.78291504508985, 359.54524946820084, 494.5177662754129"
1961,"1507.5054947194992, 1519.2002128777083, 2545.330081694011, 102.45050184448283, 234.00176830419403, 197.8679177917932, 457.67384136941394"
1962,"209.6042069489729, 68.78825985521166, 413.33118841231845, 272.8418785335827, 365.76307614252096, 1439.0044511657923, 703.0640645856236"
1963,"1852.3828543115687, 220.5466945357848, 606.1649306423262, 61.3631477563256, 1064.802224569213, 187.1127488372474, 2613.287769918874"
1964,"4118.608773251992, 616.2600848451148, 1189.6113159051436, 968.8418311512117, 62.6126371721344, 125.69222444558474, 334.3623258257211"
1965,"464.5858378654896, 2502.465385457856, 549.7079963933647, 302.63819538543214, 379.19909607468753, 440.4446913558454, 709.8770775300225"
1966,"1395.1872607284902, 9064.281750470349, 187.107584209907, 318.75382049153933, 620.6125753342144, 261.578233344976, 572.698592324348"
1967,"447.1533866947477, 935.4398692818684, 129.49488678212063, 412.66558120990976, 1455.3148910888922, 130.8579456724728, 548.750623216468"
1968,"171.72616676108444, 1744.4626909865055, 587.1024615170422, 1203.2185234958786, 150.48031387944684, 851.2608342347646, 166.55898623418153"
1969,"284.9854328317184, 206.3326059569631, 427.4682335704266, 2326.2965386584547, 1296.664708100984, 1469.913474996535, 594.7007936970969"
1970,"666.1792010731281, 290.16382226054, 129.74033925927438, 186.75905194202028, 61.51086106470688, 447.76512951206445, 3169.388271648705"
1971,"752.3175583097196, 247.86332747038486, 354.6798213374853, 1370.798832537494, 382.90680627338185, 161.61874316713588, 6018.015412096505"
1972,"316.50668358496176, 749.0511660674363, 286.26469287949544, 1224.647741175197, 824.0960935001101, 436.25986408785354, 153.38379012168312"
1973,"806.4047113432393, 65.80974621694067, 1080.1702668477071, 332.5794346838904, 102.57338462429311, 634.3441501435935, 1255.5182938497378"
1974,"198.24988283784774, 402.88523798359716, 256.343435987076, 682.6574758802069, 316.6139418591134, 387.29577657094956, 852.6631892488537"
1975,"69.54713633282478, 106.3440713068627, 1947.4863290185942, 439.2157485358294, 661.7766668245104, 831.1172334637693, 157.5518717027591"
1976,"690.5212671318096, 1232.8696302492149, 97.98074260314796, 1542.0309126790578, 38.42405769526651, 139.12502459534323, 306.9384789501389"
1977,"1269.4870734328792, 90.39136752564136, 94.03574944625535, 386.1147038871373, 408.73643158950586, 340.1225356274494, 1316.1305385914773"
1978,"924.718040764334, 237.14249250172804, 537.3793808288372, 189.7324185726843, 194.6225334049014, 111.45614127228714, 686.3843675116772"
1979,"1277.2339639757029, 299.51525300223034, 137.60461605332557, 174.82805698938407, 518.6309142700702, 2468.519361764401, 1423.136443450568"
1980,"394.13564364393244, 541.2731118968367, 1924.1119602630974, 282.8674277354513, 371.3742344516922, 335.38913535825736, 1185.4475327167008"
1981,"135.04505912709712, 841.5022183219587, 439.1972958594174, 167.43084099164474, 229.97244495207212, 279.0680166495919, 168.97546592893002"
1982,"59.81296526295528, 1251.009247780307, 673.8053093624852, 1434.6545436379126, 2092.357302697339, 467.67617609140905, 1015.7658375900589"
1983,"1982.311721550351, 3603.405078191752, 1173.8925545166198, 2799.575026121872, 412.92895800394126, 297.3171644762398, 303.9778694995534"
1984,"323.0265599445329, 1022.8928029141567, 154.91076833020372, 415.6818806066737, 1071.542449248084, 549.8865309951087, 363.5194922621364"
1985,"191.94453005960224, 581.128300961187, 586.8263409131, 1842.3295362130343, 613.5089489864104, 265.05630170964184, 188.6675954243913"
1986,"147.51292397620512, 335.0020505057763, 282.7106018902224, 557.8635250405341, 2584.3382418430515, 320.28002424843964, 140.56377484608413"
1987,"228.53768151620534, 438.2956520696517, 1923.6264909780396, 126.06005434340064, 82.54260113974635, 582.4638364641025, 223.84282338765365"
1988,"908.827711470577, 395.13936883858025, 194.61272318795264, 2273.5112402948434, 383.6256594983152, 237.3663462985615, 528.100538511216"
1989,"893.8594955686623, 782.2396094564418, 2840.015248773615, 471.4188533838851, 621.6922629133027, 297.62965657866357, 520.819374903107"
1990,"731.6205840830922, 436.23082172019633, 789.9362375581767, 389.1223469796223, 342.77030741978507, 86.95888231902012, 230.92465291325237"
1991,"498.96024485144625, 165.3170403362331, 314.9092570904955, 411.6648510400041, 184.1122588136568, 578.7068623371316, 203.75854602798614"
1992,"95.08052280724141, 349.3089163520102, 1053.9932020638555, 966.3852797456248, 102.19032831283688, 1180.3073326752578, 133.28311649496797"
1993,"266.8699533976293, 814.0698122428256, 410.1461865882086, 98.57412272271529, 727.8726444740935, 2651.4178791396207, 407.2194177407264"
1994,"1070.5975430549606, 247.37050567581898, 98.03340198838217, 449.66662218706927, 721.5032657547154, 149.4256773046945, 2723.186436459651"
1995,"87.94234428810692, 339.98981090950497, 2059.896797673934, 1233.2013257922051, 108.22160283615682, 332.94091222813546, 177.75105437216916"
1996,"566.8237490266988, 473.52669541367277, 1086.7618141247158, 1724.1529165333275, 523.9070072449503, 127.23856061491507, 246.78766957368492"
1997,"423.9127787623807, 1725.136694867965, 464.8753515711556, 370.1407281578407, 69.5852354549116, 128.79530190847302, 725.5135679935682"
1998,"462.14880569021386, 414.74070205260904, 1782.1849014122445, 154.52443999095453, 1201.56655161807, 358.422352068441, 299.7964453241994"
1999,"242.614019061275, 685.5570650760684, 727.7764211862374, 1255.5358271722462, 365.7000152526923, 942.0200208724939, 1218.6976813755457"
2000,"598.6632859866133, 378.5020966338953, 808.57508270197, -1, -1, -1, -1"
2001,"107.03837262768522, 554.1827441499219, 372.1726432688138, -1, -1, -1, -1"
2002,"5027.737253002225, 1142.6287861296275, 544.7509643964246, -1, -1, -1, -1"
2003,"579.1178424690798, 2412.3310774445918, 1052.8500726963061, -1, -1, -1, -1"
2004,"1157.7826467882212, 628.735255881147, 1762.8441053655583, -1, -1, -1, -1"
2005,"412.27086257595613, 83.5414331497011, 170.341079965633, -1, -1, -1, -1"
2006,"539.0794067551956, 1302.4955355723073, 772.1306938879196, -1, -1, -1, -1"
2007,"344.92445447800685, 2188.3027110208523, 2549.39789973592, -1, -1, -1, -1"
2008,"4036.5756528184575, 261.6860903116662, 1474.5665127609968, -1, -1, -1, -1"
2009,"1159.0151135479214, 381.59191792044726, 2496.73801655696, -1, -1, -1, -1"
2010,"626.4557867390466, 2099.17416876452, 178.81505414449663, -1, -1, -1, -1"
2011,"175.73937422192682, 452.5528311279726, 209.0825430720347, -1, -1, -1, -1"
2012,"744.0006449012134, 183.83439904145567, 1832.746766368581, -1, -1, -1, -1"
2013,"149.98266834158312, 1221.996327661713, 1093.3277970545748, -1, -1, -1, -1"
2014,"1297.1205473454966, 1255.07503882152, 345.98441737471, -1, -1, -1, -1"
2015,"1823.3555818217487, 288.06843286248915, 589.525680994849, -1, -1, -1, -1"
2016,"949.1473655950026, 177.3207614214449, 3455.8685770372076, -1, -1, -1, -1"
2017,"314.83890857566405, 1091.3197648378107, 279.3250929084452, -1, -1, -1, -1"
2018,"526.3675930081313, 176.49083976503482, 1554.938895611042, -1, -1, -1, -1"
2019,"906.7034585826251, 535.0160362605443, 806.5815872757935, -1, -1, -1, -1"
2020,"230.75847570406467, 538.3690586816803, 395.3029738435393, -1, -1, -1, -1"
2021,"1182.1494679699608, 375.3315993204987, 10264.35172403724, -1, -1, -1, -1"
2022,"1121.2179163479075, 377.9283772876233, 667.4141026912017, -1, -1, -1, -1"
2023,"749.0577485199274, 1366.5878690871411, 1024.9212547851319, -1, -1, -1, -1"
2024,"254.51877824559824, 291.75587328381096, 123.51060737796986, -1, -1, -1, -1"
2025,"549.0425545688751, 382.1870433568097, 2075.1604933712774, -1, -1, -1, -1"
2026,"789.9158768215743, 282.84518615419614, 817.75981577063, -1, -1, -1, -1"
2027,"1664.5202756094527, 162.65659830076848, 1100.8712627539094, -1, -1, -1, -1"
2028,"1021.8409698452999, 806.0019017469663, 7347.80649232838, -1, -1, -1, -1"
2029,"281.95145048721884, 3410.767319962894, 204.53427580719122, -1, -1, -1, -1"
2030,"913.735366236299, 1076.946674138182, 2121.228330181327, -1, -1, -1, -1"
2031,"684.8701720190616, 354.33405492124285, 508.5204416087508, -1, -1, -1, -1"
2032,"273.4320544647999, 726.4243861205532, 215.55118742468693, -1, -1, -1, -1"
2033,"315.52861256806654, 1367.9166657496055, 523.4828129050641, -1, -1, -1, -1"
2034,"681.4010808287117, 676.6467302095366, 6106.608625519319, -1, -1, -1, -1"
2035,"3774.8722352428645, 1070.1681714518088, 6032.776805131342, -1, -1, -1, -1"
2036,"242.4048032760724, 375.8988281000085, 128.76640936099594, -1, -1, -1, -1"
2037,"978.3197268151928, 340.2192647814344, 353.34624961608785, -1, -1, -1, -1"
2038,"814.5008860596755, 1134.9305051411852, 1089.5860620240658, -1, -1, -1, -1"
2039,"946.1280148024215, 109.68415335012449, 268.06469848342124, -1, -1, -1, -1"
2040,"878.2853059334777, 124.45086424008588, 323.9175545830392, -1, -1, -1, -1"
2041,"955.6047493003758, 1041.4830175841046, 674.1519311227468, -1, -1, -1, -1"
2042,"256.24071708108994, 1228.8134296034405, 244.01669689612706, -1, -1, -1, -1"
2043,"199.41304908665876, 900.5393083876634, 1235.2071993368215, -1, -1, -1, -1"
2044,"132.59686750851145, 125.61752225168289, 591.6901766052802, -1, -1, -1, -1"
2045,"1807.5575209738963, 704.3635934225811, 596.5993751153778, -1, -1, -1, -1"
2046,"223.56847996903105, 660.8174042323133, 138.49954013396413, -1, -1, -1, -1"
2047,"291.29385694428413, 1232.6104027441122, 701.1764860485998, -1, -1, -1, -1"
2048,"1728.6749304014852, 68.08683610025106, 543.4923379304817, -1, -1, -1, -1"
2049,"1648.8461444135382, 454.37434340702083, 855.5601080248987, -1, -1, -1, -1"
2050,"3135.046259618509, 1331.0833857131524, 532.7119852891321, -1, -1, -1, -1"
2051,"646.7107447730447, 302.96041072427545, 374.22993575467984, -1, -1, -1, -1"
2052,"275.7113408829011, 476.33082426511737, 749.5520997740665, -1, -1, -1, -1"
2053,"534.1917432125056, 250.04448914194845, 469.9995126858821, -1, -1, -1, -1"
2054,"2599.902069109765, 560.4438520818676, 8433.197268986964, -1, -1, -1, -1"
2055,"434.0892517157331, 949.1773871250979, 313.6299177654711, -1, -1, -1, -1"
2056,"868.7558807971757, 576.2903193161821, 195.99751776440812, -1, -1, -1, -1"
2057,"1722.2150230647808, 515.9181179910612, 243.34360685479652, -1, -1, -1, -1"
2058,"232.21373510161433, 123.02902033516102, 106.08613338500324, -1, -1, -1, -1"
2059,"2649.413058170068, 440.75860335190055, 828.9403460455395, -1, -1, -1, -1"
2060,"3048.2609703224066, 1336.08269644734, 1307.1491704894243, -1, -1, -1, -1"
2061,"1013.2633293725544, 1296.7082193259273, 667.2963374492775, -1, -1, -1, -1"
2062,"588.4026511856558, 544.6722997668354, 1045.8920940889632, -1, -1, -1, -1"
2063,"99.37062532109509, 921.4776165896303, 617.1261549740526, -1, -1, -1, -1"
2064,"269.1435249366936, 723.6625304384371, 318.3195687443423, -1, -1, -1, -1"
2065,"948.724146781165, 339.85255616375815, 220.21572859729042, -1, -1, -1, -1"
2066,"1883.1375288786198, 477.4128215991589, 267.4489651446752, -1, -1, -1, -1"
2067,"640.7992925057958, 1027.4544081099784, 112.2172871162116, -1, -1, -1, -1"
2068,"1616.9431325340224, 193.21378610891418, 785.9147098917564, -1, -1, -1, -1"
2069,"368.364060706367, 379.716352749605, 673.8618903926562, -1, -1, -1, -1"
2070,"298.80205926581317, 68.34160291534998, 208.4422060978896, -1, -1, -1, -1"
2071,"159.31306243046492, 222.85990531476742, 112.97751943872744, -1, -1, -1, -1"
2072,"4000.2796778808515, 214.37740629591397, 2959.7073906216233, -1, -1, -1, -1"
2073,"649.5117854833142, 461.6370146271037, 161.3246355297097, -1, -1, -1, -1"
2074,"142.57483864966227, 974.1649352940436, 1104.7167580408504, -1, -1, -1, -1"
2075,"3486.6995569277765, 1194.1384628028982, 911.155786462732, -1, -1, -1, -1"
2076,"754.6486603792658, 565.5342623134018, 219.01836239200236, -1, -1, -1, -1"
2077,"1515.0583822867122, 2519.3864457624545, 1173.0342308219153, -1, -1, -1, -1"
2078,"430.4890885786977, 185.08268764006812, 500.3499841669726, -1, -1, -1, -1"
2079,"1549.842726756281, 744.423970339762, 932.5538966413283, -1, -1, -1, -1"
2080,"84.82320607590344, 1405.426808678989, 350.7138488118444, -1, -1, -1, -1"
2081,"990.2918075378184, 876.3943776692925, 459.8401102527986, -1, -1, -1, -1"
2082,"570.0829038166844, 153.33453498512858, 1256.6673625463645, -1, -1, -1, -1"
2083,"1381.368681434923, 139.41956749594613, 301.019653035333, -1, -1, -1, -1"
2084,"570.6797247538877, 171.13256151756644, 274.24563510625984, -1, -1, -1, -1"
2085,"887.476645559759, 250.53718181889516, 815.6522553978457, -1, -1, -1, -1"
2086,"264.78181005946817, 134.88995411305697, 4345.419065742778, -1, -1, -1, -1"
2087,"350.44286727365545, 800.9203130310123, 308.59443483426236, -1, -1, -1, -1"
2088,"228.74093846835262, 135.30516298714065, 2721.1784642732537, -1, -1, -1, -1"
2089,"466.422952830107, 316.6575287086944, 159.16105219599, -1, -1, -1, -1"
2090,"404.46306535156805, 122.3162916743154, 441.2766111922809, -1, -1, -1, -1"
2091,"632.9742645614814, 1792.6280856503856, 167.8136008546606, -1, -1, -1, -1"
2092,"692.01250138828, 210.29091009949136, 95.57581210878857, -1, -1, -1, -1"
2093,"311.9249651476914, 169.65861151188932, 1965.3429519189658, -1, -1, -1, -1"
2094,"351.86091279644756, 68.30842881051767, 110.88431763567203, -1, -1, -1, -1"
2095,"1057.2419102537242, 180.08650568351877, 964.4914716746769, -1, -1, -1, -1"
2096,"803.6212438248941, 311.1474506899002, 729.7611016635091, -1, -1, -1, -1"
2097,"94.68658750139184, 5883.135598742687, 579.109981699822, -1, -1, -1, -1"
2098,"638.0247826254365, 1645.7296880549084, 4686.079513351707, -1, -1, -1, -1"
2099,"1568.9791374669267, 528.3927363865128, 1070.5896987158471, -1, -1, -1, -1"
2100,"882.8388186002935, 1521.474963961203, 4227.915244108524, 320.49312366805316, -1, -1, -1"
2101,"604.3060940107213, 135.95185218680874, 252.55079280333808, 477.99905497721426, -1, -1, -1"
2102,"818.6006528222713, 1778.223192765004, 977.849758186418, 476.0768959863294, -1, -1, -1"
2103,"614.255213949247, 3341.0444354342676, 2320.04052191458, 277.05781813892577, -1, -1, -1"
2104,"4690.247541089173, 650.8632819928138, 391.60015587845857, 356.2273645524932, -1, -1, -1"
2105,"1739.4655959062134, 258.87554144504304, 143.75039655940486, 5019.434373348768, -1, -1, -1"
2106,"1682.7995236571787, 239.83856527651113, 453.9909580709555, 2402.4820279776714, -1, -1, -1"
2107,"465.10644344339244, 714.4411652251363, 279.01539787356626, 509.2795640239683, -1, -1, -1"
2108,"2196.631439085075, 309.45096381408325, 1102.0419179341964, 2167.750801115284, -1, -1, -1"
2109,"1255.7338382628234, 1315.122016420232, 1224.723232057535, 1238.0494906533881, -1, -1, -1"
2110,"1173.644179612337, 1111.8888751519667, 572.5249717458239, 357.1076641608518, -1, -1, -1"
2111,"463.5901048951213, 530.18932725292, 282.5084916530344, 269.02249412624667, -1, -1, -1"
2112,"1392.7849053274165, 79.46339101117294, 1466.0604197610385, 896.8898337944413, -1, -1, -1"
2113,"1391.7186199444957, 370.9154302733984, 286.2809024099662, 1257.3766712068855, -1, -1, -1"
2114,"609.5874791056939, 146.31675789843038, 269.14907813869024, 401.11870541478527, -1, -1, -1"
2115,"408.64947432501145, 877.3773691442699, 575.2313514450287, 681.7745105853827, -1, -1, -1"
2116,"740.7487303483609, 1498.0616283814768, 377.49540692692403, 1579.523799607572, -1, -1, -1"
2117,"2453.4907007446513, 153.1378050154312, 933.9594785487275, 590.3024880853026, -1, -1, -1"
2118,"1715.8461124441974, 452.7533203562399, 140.7855920891012, 7559.912223426288, -1, -1, -1"
2119,"389.11064855116643, 514.6886967624783, 892.666396244186, 304.44202221426093, -1, -1, -1"
2120,"2589.3389015002113, 534.1119008119492, 384.6385717781442, 617.8946865850457, -1, -1, -1"
2121,"1174.1413189090567, 3345.123225600916, 530.4296515165686, 487.45631889309146, -1, -1, -1"
2122,"1641.1105796402626, 2637.7055860057003, 158.66462769594065, 897.8107904811075, -1, -1, -1"
2123,"223.4679278690391, 268.22749699137864, 103.95840086370326, 152.35334901333374, -1, -1, -1"
2124,"735.7245227351835, 108.0856109124716, 3413.321764212623, 538.9272298317159, -1, -1, -1"
2125,"1264.9204506700744, 583.1597215598484, 178.99756015339554, 2124.2425658938587, -1, -1, -1"
2126,"1711.1372285242144, 1689.7313692571445, 144.57902819421093, 60.40950627533297, -1, -1, -1"
2127,"242.97931147233362, 306.48663628310055, 1515.509041950981, 2941.2399959975032, -1, -1, -1"
2128,"537.0134953585358, 1102.7370183328837, 603.4929739948263, 3024.0871383141184, -1, -1, -1"
2129,"1128.8095309068265, 758.1777422421649, 3209.5493319297475, 773.0687020115149, -1, -1, -1"
2130,"1117.5329298494992, 377.23669612397816, 430.40874672417465, 926.5162024134987, -1, -1, -1"
2131,"758.6657969032337, 872.9886450791525, 479.3219165473722, 559.6806436398967, -1, -1, -1"
2132,"3330.003869579319, 528.9787904282175, 47.673975842256, 2437.8662536744655, -1, -1, -1"
2133,"84.04531109375289, 452.7246105895809, 4556.729194189379, 388.5813619925901, -1, -1, -1"
2134,"1584.981255434805, 498.93830575781845, 335.62973563957723, 579.914009368456, -1, -1, -1"
2135,"2986.874438419695, 168.76933009711314, 256.19515741133654, 159.3973260867167, -1, -1, -1"
2136,"392.3923981954714, 686.1796744857343, 248.1936435306125, 522.1935372948991, -1, -1, -1"
2137,"1543.0473177055853, 334.6853574159973, 102.49751814583416, 296.469150690166, -1, -1, -1"
2138,"1123.5359843157523, 146.4790407886261, 1871.9075019898214, 2450.9513213787163, -1, -1, -1"
2139,"952.0113301358535, 552.1449251695065, 747.7070577571371, 313.2853847272741, -1, -1, -1"
2140,"770.8131011764467, 495.64933552101024, 59.79549319990399, 129.3477538443615, -1, -1, -1"
2141,"829.3892222930331, 236.73182935498141, 261.22387651896327, 1190.121164549905, -1, -1, -1"
2142,"1171.7966991107003, 636.9538057926821, 667.6659183297038, 214.57944771161755, -1, -1, -1"
2143,"4077.613881124589, 520.5151369944385, 328.6964579123209, 537.2026056741776, -1, -1, -1"
2144,"565.1878299625093, 331.67884207052276, 639.8183211424105, 1065.2638183279487, -1, -1, -1"
2145,"2631.400367635026, 1912.0309909804123, 162.8190998321591, 1162.2565013799535, -1, -1, -1"
2146,"375.21971922456163, 255.280480002668, 379.78559909680894, 511.12940435499485, -1, -1, -1"
2147,"596.7724022488793, 121.34941895642942, 135.15807120648492, 1097.3990395877881, -1, -1, -1"
2148,"145.76903642073805, 790.845697711434, 718.767006227578, 308.0965754840803, -1, -1, -1"
2149,"1008.2938622926802, 178.01920965226148, 561.2734937810659, 249.92098537859968, -1, -1, -1"
2150,"824.9715709580387, 742.682312728092, 422.44498857614474, 1453.7511017396496, -1, -1, -1"
2151,"353.62636225418, 459.1387394859033, 474.0533991514255, 198.07505453885705, -1, -1, -1"
2152,"1958.907715655801, 470.57204770018586, 98.43204566152906, 1421.6757278762004, -1, -1, -1"
2153,"183.09074468935515, 2837.5806916966185, 989.2735935200458, 771.276192969738, -1, -1, -1"
2154,"248.65835302112754, 599.2380460896677, 73.50091619417343, 353.167292713195, -1, -1, -1"
2155,"973.0836339397697, 1011.7802221502791, 539.6748345968584, 1010.5370394017697, -1, -1, -1"
2156,"194.8968927387939, 468.7906735939094, 341.27176593427913, 612.1369718118597, -1, -1, -1"
2157,"119.9351951672645, 862.4472137713187, 272.3874619521514, 561.1741352408442, -1, -1, -1"
2158,"489.8206853022583, 381.44461156469936, 259.99730377695687, 182.9362823028505, -1, -1, -1"
2159,"775.3896920465337, 99.4618346662102, 2132.2867917611843, 1038.9330325949325, -1, -1, -1"
2160,"3685.278184141867, 347.57586462531054, 231.32096119340395, 408.2363430690251, -1, -1, -1"
2161,"708.8524769059737, 723.8400805690704, 522.6869801142856, 1088.6572341751987, -1, -1, -1"
2162,"166.79363341951728, 229.04152039644595, 346.11476759428524, 372.8606093710456, -1, -1, -1"
2163,"1094.8136045293672, 632.1171777685981, 483.71296486738123, 840.7651154783242, -1, -1, -1"
2164,"156.6868119147004, 182.03951035474157, 153.87384863929762, 353.43432287140837, -1, -1, -1"
2165,"759.4318396585287, 667.6761044225727, 233.39939727143337, 419.9598195577605, -1, -1, -1"
2166,"450.81204147959596, 1317.3896505546263, 818.4922890564433, 254.9312695386702, -1, -1, -1"
2167,"707.286158297764, 342.8953485220569, 1517.6663301563285, 617.0917193924063, -1, -1, -1"
2168,"1228.4268283390375, 1008.1687531501569, 182.770044439821, 5472.5752643869355, -1, -1, -1"
2169,"934.3619638213685, 256.83318690243084, 391.58319074063047, 1726.2528592232288, -1, -1, -1"
2170,"711.3217339705012, 261.6751543193453, 541.1317192838173, 637.7116341964405, -1, -1, -1"
2171,"496.02641654031356, 1987.1523334229187, 1063.5744956320113, 971.7887632130993, -1, -1, -1"
2172,"804.3708978175131, 874.5818093327445, 129.84419428607302, 188.20085289570972, -1, -1, -1"
2173,"362.1490707286719, 1526.288983484766, 174.01012958866974, 131.94291103684947, -1, -1, -1"
2174,"3279.5235252264647, 453.84030744055957, 278.8024211850835, 367.2143230582192, -1, -1, -1"
2175,"625.051195487423, 206.1837855278527, 186.30499646158538, 541.3109617554712, -1, -1, -1"
2176,"155.27208616886122, 156.52351020621893, 236.15897370627545, 1922.9334727300368, -1, -1, -1"
2177,"690.4819167596398, 236.0980129885482, 779.0924561646304, 1692.0572924502494, -1, -1, -1"
2178,"1124.798288745224, 907.3931550685794, 2256.343204033237, 865.8205919755962, -1, -1, -1"
2179,"555.816632564308, 6101.984303539884, 1306.8777763419653, 648.9440650201338, -1, -1, -1"
2180,"607.6518362978944, 3153.55949651142, 456.091775373475, 1286.4747220939032, -1, -1, -1"
2181,"302.57572683470954, 2013.3966522638752, 2241.59419751627, 133.1024975132998, -1, -1, -1"
2182,"641.915119541515, 317.2696152107446, 412.91297989807737, 415.65287499918753, -1, -1, -1"
2183,"300.13101333719897, 258.90639880643386, 501.40082902891413, 1392.2481826209298, -1, -1, -1"
2184,"1044.804231990101, 321.0718703148142, 584.6711226137201, 2062.1550989502357, -1, -1, -1"
2185,"438.4898838933425, 134.66260162962732, 850.6619751395709, 3508.503394826105, -1, -1, -1"
2186,"201.52919263416555, 244.15788055609892, 2049.767006464398, 326.38737659348266, -1, -1, -1"
2187,"964.0911175123639, 178.11725524061845, 185.27004099547608, 606.2549979843765, -1, -1, -1"
2188,"92.62318013083885, 1509.3457188540071, 554.7959208486125, 347.0597919819517, -1, -1, -1"
2189,"249.38247824458017, 1819.3489153110324, 708.5997271585778, 404.44792912542846, -1, -1, -1"
2190,"538.1004283963886, 779.8589756371107, 191.61104541637982, 133.2210114265894, -1, -1, -1"
2191,"235.52202282147448, 309.94965292563086, 96.80721648457774, 88.8503475049049, -1, -1, -1"
2192,"331.2164451269474, 1083.406257565196, 1486.4838616724842, 219.7251216717778, -1, -1, -1"
2193,"265.62633604913566, 304.7388993867547, 425.29405005917215, 1152.610177085131, -1, -1, -1"
2194,"1736.0541547114353, 68.9808780607158, 382.55624525543163, 6368.048215945726, -1, -1, -1"
2195,"298.61791043946243, 399.5608919471526, 55.60646972799444, 681.3586807890372, -1, -1, -1"
2196,"958.0264704451885, 503.5914511865256, 476.17827166796536, 706.8727494575268, -1, -1, -1"
2197,"208.15555287120395, 199.22459027151064, 1989.1147400036161, 328.5790412443615, -1, -1, -1"
2198,"375.3317223808359, 694.8654847274936, 514.9505885254542, 238.70846776161142, -1, -1, -1"
2199,"1282.0615698901784, 3652.861792377491, 421.42338573992737, 422.71803260662045, -1, -1, -1"
2200,"504.815485314146, 3139.80360541377, 1524.98926836898, 1286.6826176986754, 839.7118345600488, -1, -1"
