graph_id,0,1,2,3,4,5,6
1096,888.5955,533.72644,1963.1624,-1.0,-1.0,-1.0,-1.0
1097,482.6027,476.5739,1654.7515,-1.0,-1.0,-1.0,-1.0
1098,692.72906,1813.2004,657.9948,-1.0,-1.0,-1.0,-1.0
1099,414.18057,1111.5619,654.88104,-1.0,-1.0,-1.0,-1.0
1100,2909.226,646.65814,884.3478,352.28616,-1.0,-1.0,-1.0
1101,1269.1666,749.32245,1757.2806,845.94446,-1.0,-1.0,-1.0
1102,359.61935,4136.931,272.0778,69.90266,-1.0,-1.0,-1.0
1103,803.3471,164.25563,223.59134,579.11896,-1.0,-1.0,-1.0
1104,565.7935,510.9625,6824.4,233.73271,-1.0,-1.0,-1.0
1105,1054.1356,462.355,415.56973,478.7919,-1.0,-1.0,-1.0
1106,564.52545,359.31802,276.61652,805.69415,-1.0,-1.0,-1.0
1107,8070.3125,745.986,1109.9601,5252.916,-1.0,-1.0,-1.0
1108,388.27414,1564.2891,906.9183,1949.6827,-1.0,-1.0,-1.0
1109,426.16583,1476.6456,868.0528,695.2306,-1.0,-1.0,-1.0
1110,1880.7333,236.4329,216.02922,769.1285,-1.0,-1.0,-1.0
1111,428.80414,489.11386,1138.3063,385.14725,-1.0,-1.0,-1.0
1112,1923.39,1418.5431,768.7644,227.03232,-1.0,-1.0,-1.0
1113,277.41565,321.47,1959.39,142.84068,-1.0,-1.0,-1.0
1114,1512.3643,93.83688,251.08112,911.4599,-1.0,-1.0,-1.0
1115,957.28094,235.90382,1673.8563,5420.8228,-1.0,-1.0,-1.0
1116,632.63403,2076.79,1112.7794,2291.0098,-1.0,-1.0,-1.0
1117,732.5357,953.1848,1926.9015,1230.5062,-1.0,-1.0,-1.0
1118,203.65596,859.0519,229.25493,1205.2516,-1.0,-1.0,-1.0
1119,1102.4906,347.69885,112.80074,2523.9924,-1.0,-1.0,-1.0
1120,635.5525,266.39996,469.49734,1876.4214,-1.0,-1.0,-1.0
1121,1084.1979,992.5524,353.1013,1990.2863,-1.0,-1.0,-1.0
1122,284.51224,657.3907,1575.9077,673.08136,-1.0,-1.0,-1.0
1123,545.33844,294.55972,483.37643,1012.24274,-1.0,-1.0,-1.0
1124,1708.0466,131.28197,3575.4482,905.7014,-1.0,-1.0,-1.0
1125,116.206024,1673.2811,341.74808,1653.3408,-1.0,-1.0,-1.0
1126,3247.4724,1120.4109,187.9981,659.1639,-1.0,-1.0,-1.0
1127,1505.4728,414.53738,915.0456,2270.5154,-1.0,-1.0,-1.0
1128,671.00287,233.12563,787.16766,1942.9357,-1.0,-1.0,-1.0
1129,347.6217,1838.4003,1050.6049,2640.7053,-1.0,-1.0,-1.0
1130,128.1508,1126.4845,1022.6226,47-1.05655,-1.0,-1.0,-1.0
1131,449.0501,299.15924,383.95526,2418.4822,-1.0,-1.0,-1.0
1132,1128.2697,486.96667,2116.2964,305.9657,-1.0,-1.0,-1.0
1133,296.7858,246.98122,968.5664,422.5836,-1.0,-1.0,-1.0
1134,944.51624,1041.9237,583.7614,571.855,-1.0,-1.0,-1.0
1135,1964.705,512.9593,658.8734,6628.5825,-1.0,-1.0,-1.0
1136,98.20579,236.2055,906.7638,630.11786,-1.0,-1.0,-1.0
1137,286.01782,499.1918,698.8027,284.78763,-1.0,-1.0,-1.0
1138,1878.7103,511.3682,467.21323,3484.188,-1.0,-1.0,-1.0
1139,7039.5493,624.0854,501.50327,2220.173,-1.0,-1.0,-1.0
1140,1991.4482,999.58514,542.5159,636.92096,-1.0,-1.0,-1.0
1141,2149.8572,353.12695,298.00827,2799.3188,-1.0,-1.0,-1.0
1142,557.8376,531.6237,785.1077,376.03745,-1.0,-1.0,-1.0
1143,376.06906,1141.1343,894.41583,113.657196,-1.0,-1.0,-1.0
1144,1189.5569,568.0685,478.3294,1049.6278,-1.0,-1.0,-1.0
1145,468.31714,225.7231,102.593475,1200.8336,-1.0,-1.0,-1.0
1146,1326.3876,216.05159,401.33847,3769.6147,-1.0,-1.0,-1.0
1147,126.50638,2195.6238,115.65364,206.63551,-1.0,-1.0,-1.0
1148,544.069,2453.5122,455.5908,415.54312,-1.0,-1.0,-1.0
1149,533.9089,215.75517,991.51404,765.7115,-1.0,-1.0,-1.0
1150,252.64507,721.59045,2055.589,769.206,-1.0,-1.0,-1.0
1151,709.2725,490.16803,515.43024,347.6284,-1.0,-1.0,-1.0
1152,3660.1873,50-1.05045,437.8983,931.94275,-1.0,-1.0,-1.0
1153,3705.6975,334.0372,198.96022,396.55936,-1.0,-1.0,-1.0
1154,297.8264,299.03735,439.0145,427.74918,-1.0,-1.0,-1.0
1155,561.69385,610.3217,171.69205,1053.287,-1.0,-1.0,-1.0
1156,4295.7036,663.81836,1098.6375,3947.2742,-1.0,-1.0,-1.0
1157,4622.482,338.01416,490.82114,349.49228,-1.0,-1.0,-1.0
1158,1510.7157,398.3135,291.58328,3242.6455,-1.0,-1.0,-1.0
1159,1460.3038,793.738,1505.5481,345.9987,-1.0,-1.0,-1.0
1160,814.09344,2446.2332,75.321335,6191.5444,-1.0,-1.0,-1.0
1161,228.75232,248.37679,401.82996,158.0767,-1.0,-1.0,-1.0
1162,2187.4495,2376.2434,238.25313,186.06322,-1.0,-1.0,-1.0
1163,170.85197,950.62396,816.7237,136.25081,-1.0,-1.0,-1.0
1164,634.89984,430.3857,343.11063,514.5651,-1.0,-1.0,-1.0
1165,988.8057,310.8807,956.76105,367.12323,-1.0,-1.0,-1.0
1166,2889.5264,835.6861,2200.9395,478.24054,-1.0,-1.0,-1.0
1167,3146.7139,242.74812,108.59974,3153.244,-1.0,-1.0,-1.0
1168,546.1277,376.01242,127.43277,222.30858,-1.0,-1.0,-1.0
1169,228.658,1328.9001,814.1251,4180.432,-1.0,-1.0,-1.0
1170,1171.4163,337.04816,1717.3071,1410.6719,-1.0,-1.0,-1.0
1171,887.5373,2911.0825,435.86356,447.63266,-1.0,-1.0,-1.0
1172,1817.4371,403.5344,2449.898,905.2386,-1.0,-1.0,-1.0
1173,725.4362,862.39044,437.56284,842.7134,-1.0,-1.0,-1.0
1174,1230.7806,610.37354,203.01534,601.2031,-1.0,-1.0,-1.0
1175,1352.2318,495.29532,381.15536,1145.5851,-1.0,-1.0,-1.0
1176,676.42035,2015.4702,322.87198,1835.7269,-1.0,-1.0,-1.0
1177,889.96497,194.80486,487.13095,1846.8661,-1.0,-1.0,-1.0
1178,1497.0626,791.7443,2312.353,3312.9126,-1.0,-1.0,-1.0
1179,1091.8446,243.9899,462.5322,3474.8472,-1.0,-1.0,-1.0
1180,799.0318,3429.3086,414.7589,1584.1285,-1.0,-1.0,-1.0
1181,1009.862,110.22045,2017.9254,3642.644,-1.0,-1.0,-1.0
1182,4363.4966,574.5525,318.03757,225.41904,-1.0,-1.0,-1.0
1183,1774.1205,1036.8234,341.94293,196.11888,-1.0,-1.0,-1.0
1184,704.8062,129.74992,4421.132,267.36917,-1.0,-1.0,-1.0
1185,1260.2008,343.88803,134.66176,694.6684,-1.0,-1.0,-1.0
1186,63.602203,869.19073,243.7396,67.580284,-1.0,-1.0,-1.0
1187,2322.5232,127.27743,98.52302,1534.0656,-1.0,-1.0,-1.0
1188,1267.3741,977.9855,584.53,254.25723,-1.0,-1.0,-1.0
1189,1638.1196,490.74942,345.05838,604.2487,-1.0,-1.0,-1.0
1190,1254.8212,932.9341,483.5248,1872.2477,-1.0,-1.0,-1.0
1191,168.073,360.38876,218.67302,154.03596,-1.0,-1.0,-1.0
1192,6134.7144,765.75946,739.715,2362.4683,-1.0,-1.0,-1.0
1193,803.53156,1221.4923,103.2898,1089.5824,-1.0,-1.0,-1.0
1194,2198.3555,330.94675,113.77094,1211.7517,-1.0,-1.0,-1.0
1195,1851.2512,1904.4597,312.55038,335.21918,-1.0,-1.0,-1.0
1196,477.06915,251.49205,393.2374,5331.224,-1.0,-1.0,-1.0
1197,608.53973,406.67783,812.3927,2796.0522,-1.0,-1.0,-1.0
1198,409.8968,2647.1494,793.15106,344.50378,-1.0,-1.0,-1.0
1199,1971.9257,2536.1602,1367.2108,98.22804,-1.0,-1.0,-1.0
1200,1040.6901,799.6711,2855.6475,1000.4208,1477.689,-1.0,-1.0
1201,247.36116,1008.2354,2771.231,507.83676,345.50543,-1.0,-1.0
1202,802.1448,2924.4385,472.13306,160.68657,410.4347,-1.0,-1.0
1203,1189.457,2607.9983,322.9464,1225.3573,1919.1154,-1.0,-1.0
1204,546.8979,1171.4827,253.4812,642.5141,1916.6821,-1.0,-1.0
1205,441.143,602.83905,1443.3037,601.64667,2496.5215,-1.0,-1.0
1206,571.4427,331.4574,452.23074,2600.3352,511.6467,-1.0,-1.0
1207,1946.8229,3424.259,509.6503,395.0552,1268.9015,-1.0,-1.0
1208,551.23395,645.59186,157.75322,208.14525,1205.7528,-1.0,-1.0
1209,3156.4902,339.1285,151.64377,919.5598,1536.9648,-1.0,-1.0
1210,408.5891,386.7396,312.93234,296.32303,444.27502,-1.0,-1.0
1211,502.9511,673.54755,1870.297,279.05878,2341.1045,-1.0,-1.0
1212,938.8637,390.2822,179.24947,1309.1471,6242.075,-1.0,-1.0
1213,3440.956,480.87057,519.7404,336.22046,550.31537,-1.0,-1.0
1214,2240.7966,1375.9469,1742.5011,207.39687,1248.653,-1.0,-1.0
1215,246.3051,385.5763,239.11873,1019.606,223.33794,-1.0,-1.0
1216,1171.7701,515.3462,216.95642,211.97618,787.9903,-1.0,-1.0
1217,156.17332,239.30614,1017.2657,541.5268,221.08151,-1.0,-1.0
1218,4599.969,2190.4358,1221.4563,804.0276,2526.0,-1.0,-1.0
1219,3149.041,369.4689,313.21243,374.3045,6373.5923,-1.0,-1.0
1220,321.82455,472.68283,251-1.0312,443.32684,108.51809,-1.0,-1.0
1221,218.45064,4685.652,619.3145,146.40665,427.53534,-1.0,-1.0
1222,611.3851,87.56651,3079.5706,653.0622,2638.0315,-1.0,-1.0
1223,92.35281,1826.5529,369.68713,1969.8463,479.3549,-1.0,-1.0
1224,671.4198,293.2335,1466.7653,501.99643,1147.8914,-1.0,-1.0
1225,3074.3809,707.064,1260.2289,469.08084,1577.1543,-1.0,-1.0
1226,3992.2903,8217.055,396.87656,199.68932,2425.5962,-1.0,-1.0
1227,1832.2562,682.73193,168.68866,1512.0668,116.758675,-1.0,-1.0
1228,2164.5562,1356.6318,890.1,246.60512,2308.7517,-1.0,-1.0
1229,923.1079,475.6203,501.40375,1124.9213,1944.7366,-1.0,-1.0
1230,258.8625,302.45114,440.31064,499.08142,1547.8667,-1.0,-1.0
1231,1062.6292,152.2955,569.8118,578.0431,3964.1365,-1.0,-1.0
1232,152.54753,483.49216,445.86868,102.9151,698.90967,-1.0,-1.0
1233,1045.1342,1305.424,121.785,474.79123,982.9979,-1.0,-1.0
1234,1139.0253,453.32846,3497.6904,166.46463,529.9618,-1.0,-1.0
1235,74.785126,1742.8854,192.67363,731.2404,177.18466,-1.0,-1.0
1236,1469.2054,935.44196,371.98227,792.2089,814.7007,-1.0,-1.0
1237,894.7554,643.5537,3125.9001,367.95618,73.24177,-1.0,-1.0
1238,2020.4432,435.85254,426.18417,911.5771,1487.5509,-1.0,-1.0
1239,1207.6453,416.99417,1318.044,1325.3893,1342.8203,-1.0,-1.0
1240,2001.8511,475.8758,558.82275,1256.2069,226.07199,-1.0,-1.0
1241,21-1.0869,399.82272,405.87775,278.05823,134.87251,-1.0,-1.0
1242,481.0946,403.55338,4391.815,916.0577,1893.789,-1.0,-1.0
1243,2537.8262,361.62552,1328.5299,1344.3793,363.42694,-1.0,-1.0
1244,3618.0122,694.03357,332.80548,623.1828,1454.3635,-1.0,-1.0
1245,1045.0303,722.35394,379.5167,621.14264,5509.7847,-1.0,-1.0
1246,1500.3239,5309.8267,158.16618,797.3747,655.5942,-1.0,-1.0
1247,323.0837,415.41214,907.4111,142.23613,1010.34937,-1.0,-1.0
1248,732.5085,799.5809,753.5749,350.19815,151.88892,-1.0,-1.0
1249,192.71605,801.9089,2806.9634,503.39246,486.78436,-1.0,-1.0
1250,256.5104,290.25888,1121.7074,821.6748,255.90135,-1.0,-1.0
1251,3038.1587,724.6962,1303.6542,240.50217,1358.3987,-1.0,-1.0
1252,230.25543,106.33746,1296.3002,705.81573,183.85918,-1.0,-1.0
1253,5191.142,848.2675,87.86859,989.1721,1421.9229,-1.0,-1.0
1254,906.2096,901.32526,139.7813,737.83,1420.8053,-1.0,-1.0
1255,7695.634,315.73972,410.7794,716.4496,2104.0295,-1.0,-1.0
1256,662.42395,202.08275,360.4012,337.6802,7347.2046,-1.0,-1.0
1257,1733.3317,153.54863,1247.5728,1052.2717,399.4397,-1.0,-1.0
1258,109.61386,3569.444,246.84964,87.29169,330.38318,-1.0,-1.0
1259,218.00014,667.4003,469.61087,927.4267,85.63562,-1.0,-1.0
1260,786.7276,847.92584,1010.97015,128-1.0256,3560.2861,-1.0,-1.0
1261,896.8469,965.45953,256.9067,116.01361,599.1762,-1.0,-1.0
1262,868.97327,227.37585,79.44684,1198.038,1232.9337,-1.0,-1.0
1263,401.78128,320.4199,1808.759,1009.12616,64.50657,-1.0,-1.0
1264,5742.868,556.1252,689.8938,311.95847,337.74936,-1.0,-1.0
1265,1440.8007,741.01575,453.7062,425.01114,1503.746,-1.0,-1.0
1266,1751.0068,126.291565,1072.4003,1089.6913,1712.4995,-1.0,-1.0
1267,738.482,1262.5092,376.98727,708.78107,678.00134,-1.0,-1.0
1268,594.4995,226.51808,11-1.01059,176.33278,1855.125,-1.0,-1.0
1269,338.15012,1339.7228,1154.5902,184.83473,1655.1431,-1.0,-1.0
1270,409.52783,570.946,650.769,135.55635,460.7416,-1.0,-1.0
1271,240.37628,923.1031,432.63452,1924.2152,277.63217,-1.0,-1.0
1272,1475.843,132.10234,506.6231,230.46706,2084.5837,-1.0,-1.0
1273,492.17172,686.3335,3977.622,360.2501,2244.498,-1.0,-1.0
1274,407.06058,72.01041,853.73224,1234.1305,280.69083,-1.0,-1.0
1275,166.84315,1998.5847,479.0416,1396.903,486.84985,-1.0,-1.0
1276,248.3531,277.36096,125.091866,995.111,636.83636,-1.0,-1.0
1277,218.03773,3350.8088,204.50275,438.9013,162.5501,-1.0,-1.0
1278,1991.7557,226.90642,862.32074,96.255806,76.439125,-1.0,-1.0
1279,1088.576,1014.71027,1534.0491,212.32634,1847.2236,-1.0,-1.0
1280,784.8071,938.0784,600.5434,685.31354,10515.611,-1.0,-1.0
1281,1001.70355,558.1075,1948.4054,319.33975,261.07938,-1.0,-1.0
1282,162.81915,915.8732,324.21152,665.238,1267.0433,-1.0,-1.0
1283,189.54347,638.34894,4621.512,344.4622,775.9259,-1.0,-1.0
1284,102.60799,1028.1282,844.4239,237.51135,1626.321,-1.0,-1.0
1285,364.78787,404.63434,1114.609,500.20172,465.54822,-1.0,-1.0
1286,106.61383,605.98267,1173.8939,155.33229,767.29736,-1.0,-1.0
1287,1144.1722,288.41867,2883.4956,1318.055,1106.6024,-1.0,-1.0
1288,2088.9219,377.81076,4002.2598,480.57855,348.59976,-1.0,-1.0
1289,562.6724,502.88107,190.6935,525.6986,1307.9182,-1.0,-1.0
1290,659.35614,1548.3221,265.1669,685.7956,417.89194,-1.0,-1.0
1291,1068.7706,232.12813,277.2692,938.1829,803.04346,-1.0,-1.0
1292,123.8022,3969.3354,1070.3284,131.26918,198.4287,-1.0,-1.0
1293,203.15312,1459.8231,1117.494,414.13345,1468.2024,-1.0,-1.0
1294,1692.6876,278.00058,1207.176,394.76505,1083.737,-1.0,-1.0
1295,1790.6157,2827.3271,391.6553,690.76215,1033.7877,-1.0,-1.0
1296,73.41376,1649.6151,798.1881,242.72017,573.13245,-1.0,-1.0
1297,3419.8296,134.02446,102.51162,699.20905,6034.086,-1.0,-1.0
1298,3206.993,421.19058,408.6368,1462.6932,8551.441,-1.0,-1.0
1299,526.56793,1108.2787,369.1626,183.33191,684.8902,-1.0,-1.0
1300,830.77655,1143.4371,596.76215,496.43,414.31445,1993.4694,-1.0
1301,450.66443,594.0534,1804.3134,410.75473,216.30777,2942.2947,-1.0
1302,5784.641,875.7746,3025.0488,228.4465,809.8182,432.86566,-1.0
1303,2393.4316,106.21669,131.53935,86.822044,118.84011,338.00873,-1.0
1304,231.08171,6734.191,185.80241,1510.7808,226.7808,255.62404,-1.0
1305,551.2679,97.96756,715.1955,1026.483,3286.6409,3758.9722,-1.0
1306,594.62787,374.04056,251.11398,150.9418,368.90378,1803.5502,-1.0
1307,1243.3446,763.6433,681.79865,711.03937,437.51236,765.89764,-1.0
1308,3436.032,847.0939,1707.5018,234.92145,2126.8794,167.08653,-1.0
1309,343.2537,1107.1537,893.9129,1023.3184,657.5376,894.4766,-1.0
1310,9320.165,265.4979,173.47397,308.5817,356.15762,1166.7008,-1.0
1311,362.06784,2107.4656,393.24756,703.1768,113.08328,274.11182,-1.0
1312,293.31943,1662.3766,1360.4253,1658.2814,3840.8733,537.91473,-1.0
1313,2354.5337,244.52039,1465.015,321.08978,1311.8757,896.0767,-1.0
1314,251.06099,493.35873,396.74042,1267.4463,2195.6396,1688.2728,-1.0
1315,371.16296,798.1817,1067.6681,448.16266,254.42986,1629.5778,-1.0
1316,4992.0806,1895.7963,3231.8037,770.80206,398.15744,882.8432,-1.0
1317,119.71213,5250.5874,299.91708,242.22813,578.43994,397.79874,-1.0
1318,620.30524,344.60394,243.26942,465.39264,231.4792,869.63257,-1.0
1319,1871.2294,215.94864,952.6534,3038.2808,930.4681,2698.305,-1.0
1320,982.7603,2024.5374,292.5767,3372.9983,491.58963,7093.653,-1.0
1321,532.6774,612.35724,522.0688,551.0867,148.71713,175.5558,-1.0
1322,5256.36,603.71545,204.07475,236.61531,1208.4773,5797.576,-1.0
1323,3535.4414,528.10455,619.0866,285.34177,732.2454,1057.8527,-1.0
1324,1721.3309,378.90268,268.90903,473.076,517.52,461.66037,-1.0
1325,129.81444,1507.804,224.17136,5486.4746,974.8089,439.66785,-1.0
1326,226.2377,10944.918,290.519,234.59792,62.770943,249.26633,-1.0
1327,1234.0594,62.027557,349.85275,1219.0116,613.52405,2448.5952,-1.0
1328,5021.481,563.12067,230.86156,3683.2637,96.62251,594.15344,-1.0
1329,287.8292,348.08115,288.6825,413.7611,578.25555,158.19946,-1.0
1330,265.54163,3102.3218,33-1.0379,541.2823,1218.5359,370.51968,-1.0
1331,649.466,610.59064,2477.9707,807.10077,442.19424,2721.6619,-1.0
1332,572.83167,257.68704,687.75433,542.91016,740.84937,2854.3823,-1.0
1333,1451.7928,512.628,683.9903,462.2667,309.2539,1113.7148,-1.0
1334,1323.8833,1009.7418,616.98334,257.22073,125.31605,8912.607,-1.0
1335,2446.6123,783.9672,1202.1445,1283.3448,332.15588,4827.0806,-1.0
1336,307.43796,956.53937,732.8431,262.62665,1178.5271,146.46548,-1.0
1337,1042.2659,342.83868,248.85257,504.30893,813.7813,1076.8118,-1.0
1338,736.6375,4899.4717,108-1.0509,1471.6377,263.2472,358.14273,-1.0
1339,918.99164,3477.6523,1075.0664,283.00284,1703.5697,341.10193,-1.0
1340,751.1655,3490.7534,175.39743,426.90884,992.73773,538.81213,-1.0
1341,743.8725,637.7999,620.64954,586.29016,176.43591,631.77344,-1.0
1342,1501.9327,544.7849,1508.3478,728.6646,631.5023,810.13324,-1.0
1343,269.5704,138.12944,428.8029,1547.8563,1568.7971,598.144,-1.0
1344,4724.864,722.8263,2470.5703,503.0704,349.46896,1909.5652,-1.0
1345,432.31888,284.52795,463.40738,314.01242,724.42175,1172.1458,-1.0
1346,787.3843,327.6092,1002.2812,1233.8314,624.4818,292.4102,-1.0
1347,354.27188,483.30167,783.7502,2759.9648,99.0469,84.88443,-1.0
1348,1070.3398,662.63934,1910.595,161.45421,130.27312,1452.7681,-1.0
1349,162.95164,1487.3369,354.52603,1613.7773,697.835,140.5257,-1.0
1350,1326.9764,366.53125,4726.439,2638.558,222.47145,336.92535,-1.0
1351,1338.0292,318.22073,747.839,581.05255,2090.1296,722.2447,-1.0
1352,1190.1034,99.57035,857.63257,165.61778,462.5383,4365.3604,-1.0
1353,361.88434,651.16364,1150.424,418.53445,917.91296,745.4547,-1.0
1354,1759.434,321.11484,485.07608,232.41011,368.74698,833.2155,-1.0
1355,312.22003,665.18024,229.50714,188.82784,532.039,461.9607,-1.0
1356,6889.1997,282.16528,417.94308,807.326,261.28177,1531.8458,-1.0
1357,1252.9271,732.82806,218.93895,389.7541,146.54755,276-1.0208,-1.0
1358,2144.4692,187.11613,855.45074,208.33173,319.79645,785.7935,-1.0
1359,659.7769,249.35124,121.73601,1179.8356,585.5273,766.7209,-1.0
1360,988.1159,170.99875,475.5576,2268.639,639.4342,1578.081,-1.0
1361,607.7094,1230.7318,776.5818,338.97333,564.27734,1016.7514,-1.0
1362,604.90875,68.3629,2769.598,215.89444,297.62085,258.1906,-1.0
1363,75.99112,2977.364,1023.9337,2096.0347,1145.0981,237.69347,-1.0
1364,690.55304,235.42949,462.4284,2853.322,1087.0846,644.6564,-1.0
1365,2285.205,1007.7652,506.66913,654.50653,554.6344,2620.535,-1.0
1366,1392.1775,2547.1414,331.91977,556.1468,224.03816,183.30617,-1.0
1367,1352.0502,196.34972,398.933,3018.752,134.12622,1002.9819,-1.0
1368,829.25525,176.2609,456.1831,895.9367,180.14613,882.2566,-1.0
1369,741.58905,450.91797,383.74268,617.47577,323.324,424.59183,-1.0
1370,1221.4899,204.52934,192.24321,398.51346,611.51447,5406.172,-1.0
1371,1158.5294,77.379166,1057.8922,1135.7333,1143.4056,215.83353,-1.0
1372,270.55637,500.36145,1486.5629,153-1.0565,265.81653,465.83896,-1.0
1373,5517.806,196.43384,529.54236,442.4324,619.68536,2032.2225,-1.0
1374,332.29916,580.498,678.88464,228.2831,449.71582,296.98608,-1.0
1375,2121.461,2548.4873,952.22034,166.59158,91.80825,2253.4683,-1.0
1376,212.64009,479.49475,1540.7487,614.601,1180.8047,250.62454,-1.0
1377,61.232082,648.15106,280.63242,271.56598,775.21326,210.52388,-1.0
1378,423.8699,538.6624,270.39578,736.4081,309.50192,231.02037,-1.0
1379,266.417,754.24225,5818.574,594.9065,191.53352,176.6061,-1.0
1380,468.39938,106.481964,550.8935,3055.619,1867.1393,140.7893,-1.0
1381,309.2024,286.1498,496.23453,249.76485,470.6946,156.24152,-1.0
1382,1282.3885,200.83057,5757.24,1752.955,929.2213,692.2036,-1.0
1383,1192.3031,715.9969,235.01437,537.9666,14-1.02118,3518.1309,-1.0
1384,162.65384,861.07697,346.0577,699.2418,1542.6448,137.71053,-1.0
1385,1841.9832,82.12818,313.87625,537.1353,990.1484,1753.6993,-1.0
1386,682.3931,799.3851,400.32883,598.22833,923.47687,1061.7544,-1.0
1387,85.59165,298.81573,171.96864,2069.1267,5457.5312,1506.7295,-1.0
1388,2078.8936,1199.782,659.14923,96.67186,110.860466,136.93172,-1.0
1389,613.55505,719.5495,453.60666,2425.67,281.78928,1207.4583,-1.0
1390,453.587,1729.7598,956.3866,220.50403,600.2261,201.49847,-1.0
1391,1387.2616,402.5156,621.92426,216.29643,91.598045,1327.4225,-1.0
1392,133.05937,5006.944,1067.0934,3671.6624,640.7071,253.55516,-1.0
1393,1470.2084,1497.4409,661.6296,2459.3726,551.00903,1812.5564,-1.0
1394,2269.8872,473.15762,322.90323,75.740265,389.95007,75.4812,-1.0
1395,259.08582,1105.6693,174.51936,710.5247,1024.7164,344.75336,-1.0
1396,884.866,1323.002,2308.7168,641.8283,1159.3337,1307.0443,-1.0
1397,721.57965,4786.3984,668.92865,238.09407,1163.4381,695.61633,-1.0
1398,873.71295,1164.0641,2628.6328,1511.3883,536.0095,848.95135,-1.0
1399,756.85223,540.8864,1223.5424,670.7426,4375.3213,1436.4758,-1.0
1400,2165.24,261.06445,762.26843,538.22546,1511.2705,1070.697,2169.338
1401,444.51022,202.62538,2638.7676,74.9772,184.1231,743.86523,328.58932
1402,418.23404,1571.4299,1695.8029,294.58273,271.58893,167.97522,272.90158
1403,826.3099,959.41266,427.78207,1098.8408,161.40654,387.47372,633.35974
1404,907.3685,6945.8267,1814.0226,3525.9558,678.3489,471.43646,2661.5378
1405,10511.885,163.56114,150.99739,127.86746,972.33167,177.83363,880.226
1406,666.92053,2280.699,511.58273,4313.109,112.75322,484.4749,339.84497
1407,233.4959,372.87033,862.4898,403.85175,120.631004,142.58218,664.1734
1408,172.61774,383.64703,1142.8773,336.22528,882.46564,314.97897,384.40207
1409,1568.9916,124.25478,744.5018,265.6721,338.96304,975.0672,234.99504
1410,170.60536,633.0328,1169.3333,100-1.0999,222.50002,220.99312,359.29156
1411,300.9121,552.0771,311.70456,401.8752,442.51413,223.9144,197.56984
1412,1609.6598,378.30545,323.93716,1051.0502,371.18033,220.58698,488.18228
1413,392.4644,1631.2587,85-1.06696,285.6789,1562.6827,290.86227,5367.072
1414,1053.1532,1221.525,307.81424,548.1508,128.30528,826.6073,4532.0625
1415,922.31476,3713.4736,251.50044,193.24577,131.64453,186.33604,737.2711
1416,660.5747,6502.3413,1247.5619,180.78784,919.5589,383.9475,111.21963
1417,959.79767,296.07144,254.85695,1525.402,1227.496,822.0809,402.33075
1418,1213.6505,199.11409,573.973,171.18274,186.8797,277.11212,4513.0806
1419,5335.238,282.91846,3458.1675,1145.9885,229.91827,219.84512,2791.5046
1420,1800.7975,1084.8998,137.4146,415.42496,2000.2399,134.64536,1683.3566
1421,535.2212,1141.235,450.38257,259.6863,1402.8208,341.01517,676.4312
1422,450.24002,308.5317,1741.7914,231.96443,214.71867,143.16011,4178.8086
1423,80.69251,382.10406,282.9633,3328.2148,70.98362,396.8279,452.76447
1424,965.3263,1765.2448,260.17902,139.24359,239.97852,111.723175,343.73123
1425,500.73184,1472.1488,224.66443,886.48944,603.02527,549.37714,1161.378
1426,783.5922,269.5214,848.94006,500.12314,382.65436,924.635,972.0128
1427,630.21375,443.64133,2877.2764,2790.8704,2843.1758,1258.6494,429.71878
1428,680.9528,353.35916,207.81575,159.18109,579.2006,1073.7498,1427.2273
1429,1295.9763,626.4099,417.06848,447.7195,287.8997,792.231,204.5168
1430,3499.4556,8769.256,326.7844,163.78044,395.18124,865.9352,5450.677
1431,343.51147,345.3179,1282.9575,1274.5612,529.04266,826.63367,951.8223
1432,580.6306,115.201035,550.11273,3672.496,482.80118,397.41885,1116.8892
1433,135.49373,290.8654,806.6104,290.9047,459.04626,403.838,363.50177
1434,535.07806,2114.577,779.61993,445.95352,473.99356,125-1.0508,134.3605
1435,1425.2235,606.0744,454.07013,133.18025,225.14867,356.15668,2989.989
1436,3320.6907,205.28044,152.17564,350.79355,1133.4376,293.6828,1770.8202
1437,1168.2289,331.44604,751.85315,2158.2817,233.65273,346.28098,334.70865
1438,1001.2743,1122.0927,1767.9797,696.92816,297.36783,129.58638,1494.3363
1439,1374.424,353.63547,827.6568,42-1.0798,405.03214,703.91693,945.3051
1440,1107.718,170.72478,847.94696,397.22153,289.40497,106.27824,342.89645
1441,2336.3315,763.53796,998.7751,362.23953,211.25476,415.89606,557.94275
1442,693.3034,561.7454,317.80856,173.73561,1235.4027,2658.5835,2653.153
1443,2920.8809,379.19446,627.75525,3281.2854,111.3967,247.37454,1013.9051
1444,263.577,282.2964,192.89029,324.1638,112.48269,868.12,695.3709
1445,685.5488,230.19359,387.3191,365.12598,200.17287,155.03139,195.96489
1446,849.862,105.34851,4817.7207,320.42603,439.05914,488.0347,1128.944
1447,628.67145,579.0107,429.92136,625.337,360.7517,359.19965,374.19366
1448,1828.0326,1373.361,248.71077,335.981,1199.6392,1398.4196,341.50674
1449,540.34314,240.35094,323.77267,286.57236,791.77,171.81898,1024.5287
1450,3050.2888,1473.8329,1842.9199,197.90024,351.57196,220.89227,921.81964
1451,2394.6543,4200.394,467.2583,945.1652,222.89679,434.68896,161.24606
